YY,MM,DD,WDIRcos,WDIRsin,WSPD,ATMP
2021,7,19,-0.71,-0.71,3.85,26.4
2021,7,20,0.71,0.71,3.7,21.6
2021,7,21,0.71,0.71,2.48,17.1
2021,7,22,,,,19.3
2021,7,23,0.71,0.71,1.76,19.4
2021,7,24,-0.0,-1.0,4.18,22.1
2021,7,25,-0.0,-1.0,5.46,25.0
2021,7,26,-1.0,0.0,2.54,25.4
2021,7,27,0.71,0.71,2.21,19.8
2021,7,28,0.71,0.71,1.74,19.85
2021,7,29,0.71,-0.71,2.87,22.5
2021,7,30,0.0,1.0,2.02,21.25
2021,7,31,-0.71,-0.71,4.27,23.3
2021,8,1,0.71,-0.71,3.1,21.2
2021,8,2,-0.71,-0.71,1.99,20.0
2021,8,3,-1.0,0.0,4.18,23.3
2021,8,4,-0.71,-0.71,4.35,24.3
2021,8,5,-0.71,-0.71,2.8,22.5
2021,8,6,-0.71,-0.71,2.44,21.7
2021,8,7,0.71,0.71,4.55,19.3
2021,8,8,0.71,0.71,4.17,17.5
2021,8,9,0.71,0.71,1.12,19.05
2021,8,10,0.71,0.71,2.73,19.2
2021,8,11,-0.71,-0.71,4.49,23.7
2021,8,12,-0.0,-1.0,6.09,22.1
2021,8,13,-0.0,-1.0,4.85,19.25
2021,8,14,-0.0,-1.0,1.98,19.9
2021,8,15,-0.71,-0.71,5.24,23.7
2021,8,16,-0.71,-0.71,4.19,23.5
2021,8,17,-0.71,-0.71,3.61,23.75
2021,8,18,0.71,0.71,2.02,24.15
2021,8,19,0.71,0.71,1.08,23.8
2021,8,20,0.71,0.71,1.69,23.7
2021,8,21,-0.71,-0.71,5.52,21.3
2021,8,22,0.71,0.71,2.26,16.45
2021,8,23,-0.71,-0.71,4.33,20.25
2021,8,24,0.71,0.71,3.64,18.8
2021,8,25,-0.0,-1.0,3.07,19.5
2021,8,26,0.71,0.71,3.06,18.4
2021,8,27,0.71,0.71,5.59,17.3
2021,8,28,0.71,0.71,2.6,17.4
2021,8,29,-0.0,-1.0,4.37,18.8
2021,8,30,-0.0,-1.0,3.61,19.8
2021,8,31,0.71,0.71,2.15,19.1
2021,9,1,0.71,0.71,2.31,17.5
2021,9,2,0.71,0.71,2.08,17.1
2021,9,3,0.71,0.71,1.7,17.3
2021,9,4,-0.0,-1.0,2.78,16.85
2021,9,5,-0.0,-1.0,5.35,18.5
2021,9,6,0.71,0.71,1.66,16.9
2021,9,7,-0.0,-1.0,4.6,17.9
2021,9,8,-0.0,-1.0,6.41,16.6
2021,9,9,0.71,-0.71,2.46,17.5
2021,9,10,0.71,0.71,1.12,17.6
2021,9,11,0.71,-0.71,3.23,19.1
2021,9,12,0.71,-0.71,2.53,18.05
2021,9,13,0.71,0.71,2.39,16.4
2021,9,14,0.71,-0.71,5.17,16.0
2021,9,15,-1.0,0.0,4.23,17.05
2021,9,16,-1.0,0.0,4.11,20.5
2021,9,17,-0.71,-0.71,5.02,19.6
2021,9,18,0.71,0.71,1.75,16.2
2021,9,19,-0.71,-0.71,3.31,19.2
2021,9,20,-1.0,0.0,4.11,23.7
2021,9,21,0.71,-0.71,4.7,14.7
2021,9,22,0.71,0.71,1.28,13.9
2021,9,23,0.71,0.71,1.12,14.9
2021,9,24,-0.71,-0.71,3.13,13.9
2021,9,25,-0.0,-1.0,5.32,12.35
2021,9,26,-0.71,-0.71,4.43,15.6
2021,9,27,0.71,0.71,1.95,14.5
2021,9,28,0.71,0.71,1.56,13.1
2021,9,29,0.71,0.71,2.08,14.5
2021,9,30,0.71,0.71,1.94,15.3
2021,10,1,0.71,0.71,1.08,15.7
2021,10,2,-1.0,0.0,1.16,17.2
2021,10,3,0.71,0.71,1.37,14.9
2021,10,4,0.71,0.71,1.16,14.9
2021,10,5,0.71,0.71,1.16,13.9
2021,10,6,0.71,0.71,1.84,14.2
2021,10,7,0.71,0.71,2.03,13.7
2021,10,8,0.71,0.71,2.32,14.9
2021,10,9,0.71,0.71,1.98,15.3
2021,10,10,0.71,0.71,3.76,16.1
2021,10,11,-0.71,-0.71,4.46,13.5
2021,10,12,0.71,-0.71,2.31,16.1
2021,10,13,0.71,0.71,3.01,14.7
2021,10,14,-0.71,-0.71,6.51,11.4
2021,10,15,-0.71,-0.71,4.99,9.8
2021,10,16,-0.0,-1.0,5.29,8.1
2021,10,17,-0.0,-1.0,4.62,11.1
2021,10,18,0.71,0.71,1.6,12.8
2021,10,19,-0.71,-0.71,1.66,12.5
2021,10,20,0.71,0.71,5.38,9.85
2021,10,21,1.0,0.0,3.85,7.7
2021,10,22,0.71,-0.71,2.13,4.5
2021,10,23,0.71,-0.71,2.84,6.45
2021,10,24,0.71,0.71,3.38,6.2
2021,10,25,0.71,0.71,4.66,7.8
2021,10,26,0.0,1.0,4.15,7.6
2021,10,27,0.0,1.0,3.62,7.9
2021,10,28,0.0,1.0,2.14,10.0
2021,10,29,0.71,-0.71,2.27,9.8
2021,10,30,-0.71,-0.71,1.17,8.15
2021,10,31,,,,5.9
2022,6,1,-0.71,-0.71,4.83,13.35
2022,6,2,-0.71,-0.71,5.87,17.15
2022,6,3,-0.0,-1.0,5.35,14.4
2022,6,4,-0.0,-1.0,3.43,16.85
2022,6,5,0.71,0.71,1.72,9.8
2022,6,6,0.71,0.71,1.83,8.6
2022,6,7,0.71,0.71,1.85,13.7
2022,6,8,0.71,0.71,2.54,13.85
2022,6,9,0.71,-0.71,2.76,21.6
2022,6,10,0.71,-0.71,2.24,20.5
2022,6,11,0.71,0.71,2.02,14.8
2022,6,12,0.71,0.71,2.49,9.35
2022,6,13,0.71,0.71,3.66,10.0
2022,6,14,0.71,0.71,3.78,9.0
2022,6,15,0.71,0.71,1.62,12.1
2022,6,16,-0.71,-0.71,5.97,18.9
2022,6,17,-0.0,-1.0,4.46,19.6
2022,6,18,0.71,0.71,2.17,11.3
2022,6,19,0.71,0.71,2.21,9.6
2022,6,20,0.71,0.71,2.27,11.35
2022,6,21,-0.71,-0.71,6.03,25.5
2022,6,22,-0.0,-1.0,4.59,21.65
2022,6,23,-0.71,-0.71,3.69,23.2
2022,6,24,0.71,0.71,2.94,22.4
2022,6,25,-0.71,-0.71,3.88,17.1
2022,6,26,-0.0,-1.0,7.25,17.3
2022,6,27,-1.0,0.0,3.1,17.75
2022,6,28,-0.71,-0.71,3.96,20.95
2022,6,29,0.71,0.71,1.54,13.15
2022,6,30,0.71,0.71,4.05,14.5
2022,7,1,-0.0,-1.0,4.8,21.7
2022,7,2,-0.0,-1.0,3.04,19.05
2022,7,3,0.71,0.71,1.46,13.8
2022,7,4,0.71,0.71,2.36,10.85
2022,7,5,0.71,0.71,1.76,11.2
2022,7,6,0.71,0.71,2.33,12.0
2022,7,7,0.71,0.71,1.4,14.15
2022,7,8,0.71,0.71,3.65,15.7
2022,7,9,0.71,0.71,1.24,14.0
2022,7,10,0.0,1.0,2.51,16.7
2022,7,11,-0.71,-0.71,3.71,21.5
2022,7,12,0.71,-0.71,5.54,19.4
2022,7,13,0.71,0.71,1.27,12.5
2022,7,14,0.71,0.71,1.7,15.5
2022,7,15,0.71,0.71,1.94,14.9
2022,7,16,0.71,0.71,0.97,17.5
2022,7,17,0.71,0.71,1.31,17.3
2022,7,18,0.71,0.71,2.39,20.2
2022,7,19,0.71,0.71,2.28,20.1
2022,7,20,-0.0,-1.0,4.59,20.6
2022,7,21,-0.0,-1.0,5.67,24.2
2022,7,22,-0.0,-1.0,5.53,24.15
2022,7,23,-0.0,-1.0,2.45,21.2
2022,7,24,-0.0,-1.0,5.47,20.6
2022,7,25,-0.0,-1.0,4.13,18.9
2022,7,26,-0.71,-0.71,4.15,20.85
2022,7,27,-0.0,-1.0,5.0,20.5
2022,7,28,-0.0,-1.0,5.44,18.0
2022,7,29,0.71,-0.71,3.48,18.2
2022,7,30,-0.71,-0.71,3.66,21.3
2022,7,31,-1.0,0.0,3.43,22.3
2022,8,1,0.71,-0.71,3.77,20.0
2022,8,2,0.71,0.71,1.9,15.9
2022,8,3,-0.0,-1.0,4.37,22.35
2022,8,4,0.71,0.71,1.99,18.7
2022,8,5,0.71,0.71,1.56,16.5
2022,8,6,0.71,0.71,1.79,20.35
2022,8,7,0.71,0.71,3.64,16.2
2022,8,8,0.71,0.71,1.85,14.2
2022,8,9,-0.71,-0.71,4.04,20.7
2022,8,10,0.71,-0.71,3.71,23.7
2022,8,11,0.71,0.71,1.91,18.4
2022,8,12,0.71,0.71,2.0,15.5
2022,8,13,0.71,0.71,3.15,15.8
2022,8,14,0.71,0.71,1.16,15.15
2022,8,15,0.71,0.71,2.13,15.4
2022,8,16,0.71,0.71,1.88,15.9
2022,8,17,-0.71,-0.71,1.69,16.9
2022,8,18,0.71,0.71,1.93,18.75
2022,8,19,0.71,0.71,1.87,17.7
2022,8,20,0.71,0.71,1.86,17.7
2022,8,21,0.71,0.71,1.12,17.1
2022,8,22,-1.0,0.0,1.98,23.1
2022,8,23,-1.0,0.0,2.31,23.35
2022,8,24,0.71,0.71,3.11,18.3
2022,8,25,0.71,0.71,2.48,17.4
2022,8,26,-1.0,0.0,2.43,18.1
2022,8,27,-1.0,0.0,2.73,21.4
2022,8,28,-1.0,0.0,3.7,22.4
2022,8,29,-0.71,-0.71,4.96,20.6
2022,8,30,-0.0,-1.0,5.5,19.75
2022,8,31,-0.0,-1.0,5.21,21.5
2022,9,1,-1.0,0.0,2.92,23.3
2022,9,2,-0.71,-0.71,4.81,24.6
2022,9,3,0.71,0.71,3.12,16.1
2022,9,4,0.71,0.71,2.61,14.25
2022,9,5,0.71,0.71,2.4,14.75
2022,9,6,0.71,0.71,1.71,15.6
2022,9,7,0.71,0.71,1.11,19.85
2022,9,8,0.71,0.71,3.16,18.95
2022,9,9,0.71,-0.71,2.41,17.2
2022,9,10,0.0,1.0,1.58,16.2
2022,9,11,0.0,1.0,1.03,16.05
2022,9,12,0.71,0.71,1.0,16.45
2022,9,13,-0.0,-1.0,2.46,18.25
2022,9,14,0.71,0.71,4.14,16.3
2022,9,15,0.71,0.71,2.51,15.7
2022,9,16,0.71,0.71,4.42,15.5
2022,9,17,0.71,0.71,1.55,15.1
2022,9,18,-0.0,-1.0,2.7,16.8
2022,9,19,-0.71,-0.71,4.35,18.3
2022,9,20,0.71,0.71,1.55,18.75
2022,9,21,-0.0,-1.0,5.96,15.6
2022,9,22,0.71,-0.71,2.91,11.75
2022,9,23,-1.0,0.0,1.57,12.1
2022,9,24,-1.0,0.0,1.34,11.8
2022,9,25,-0.0,-1.0,3.83,13.55
2022,9,26,0.71,-0.71,6.03,11.75
2022,9,27,0.71,-0.71,3.07,9.25
2022,9,28,1.0,0.0,1.72,9.2
2022,9,29,-0.71,-0.71,2.65,10.5
2022,9,30,0.71,0.71,0.95,13.55
2022,10,1,0.71,0.71,3.21,13.1
2022,10,2,0.71,0.71,3.47,12.2
2022,10,3,0.71,0.71,1.55,12.5
2022,10,4,-0.71,-0.71,1.4,16.1
2022,10,5,-0.71,-0.71,2.27,15.0
2022,10,6,0.71,-0.71,5.09,10.85
2022,10,7,0.71,-0.71,3.91,4.3
2022,10,8,-0.71,-0.71,5.79,5.3
2022,10,9,0.71,0.71,2.43,10.7
2022,10,10,0.71,0.71,1.47,8.3
2022,10,11,1.0,0.0,2.23,10.9
2022,10,12,-0.0,-1.0,5.28,12.6
2022,10,13,-0.0,-1.0,4.59,6.6
2022,10,14,-0.71,-0.71,3.3,3.4
2022,10,15,-0.71,-0.71,3.6,2.5
2022,10,16,-0.0,-1.0,7.09,5.5
2022,10,17,0.71,-0.71,6.28,1.0
2022,10,18,0.71,-0.71,2.96,1.85
2022,10,19,0.71,-0.71,3.31,0.3
2022,10,20,-0.71,-0.71,2.9,6.0
2022,10,21,-0.71,-0.71,4.07,10.0
2022,10,22,0.71,0.71,2.72,10.6
2022,10,23,0.71,0.71,3.85,9.8
2022,10,24,0.71,0.71,4.74,14.3
2022,10,25,-0.71,-0.71,5.05,6.5
2022,10,26,-0.0,-1.0,3.35,5.25
2022,10,27,-0.71,-0.71,0.86,6.2
2022,10,28,-0.71,-0.71,3.14,9.4
2022,10,29,-0.71,-0.71,3.2,11.2
2022,10,30,-1.0,0.0,1.61,11.5
2022,10,31,-0.71,-0.71,2.26,7.8
2023,6,1,0.71,0.71,2.02,11.9
2023,6,2,0.71,0.71,2.3,10.45
2023,6,3,0.71,0.71,1.59,10.65
2023,6,4,0.71,0.71,1.09,12.3
2023,6,5,0.71,0.71,2.94,13.7
2023,6,6,0.71,0.71,3.94,9.9
2023,6,7,0.71,0.71,3.72,10.2
2023,6,8,0.71,0.71,1.5,10.4
2023,6,9,0.71,0.71,1.28,13.15
2023,6,10,0.71,0.71,2.8,12.9
2023,6,11,0.71,0.71,2.14,11.0
2023,6,12,0.71,0.71,1.75,14.5
2023,6,13,0.71,0.71,1.65,13.2
2023,6,14,0.71,0.71,2.22,18.8
2023,6,15,0.71,0.71,2.93,12.8
2023,6,16,0.71,0.71,1.51,12.9
2023,6,17,0.71,0.71,1.21,13.7
2023,6,18,0.71,0.71,2.56,12.3
2023,6,19,0.71,0.71,2.6,11.75
2023,6,20,0.71,0.71,2.32,12.7
2023,6,21,0.71,0.71,1.89,13.4
2023,6,22,0.71,0.71,1.29,15.75
2023,6,23,0.71,0.71,1.08,18.6
2023,6,24,0.71,0.71,3.65,17.1
2023,6,25,0.71,0.71,3.97,12.6
2023,6,26,0.71,0.71,1.76,18.15
2023,6,27,0.71,0.71,1.42,16.65
2023,6,28,0.71,0.71,2.27,13.3
2023,6,29,-0.71,-0.71,2.23,17.5
2023,6,30,-0.0,-1.0,2.96,22.4
2023,7,1,0.0,1.0,2.37,22.85
2023,7,2,0.71,0.71,1.23,16.0
2023,7,3,0.71,0.71,1.47,17.8
2023,7,4,0.71,0.71,1.65,20.8
2023,7,5,0.71,-0.71,3.71,19.95
2023,7,6,0.71,-0.71,2.28,17.7
2023,7,7,-0.71,-0.71,3.72,19.9
2023,7,8,0.71,0.71,2.41,18.6
2023,7,9,-0.71,-0.71,3.98,16.65
2023,7,10,-0.71,-0.71,3.63,20.3
2023,7,11,0.71,-0.71,3.83,17.95
2023,7,12,0.71,0.71,1.63,17.4
2023,7,13,0.71,0.71,1.01,16.8
2023,7,14,-1.0,0.0,3.19,19.8
2023,7,15,-0.0,-1.0,4.85,21.75
2023,7,16,-0.0,-1.0,4.88,17.85
2023,7,17,-0.0,-1.0,5.7,17.15
2023,7,18,0.71,0.71,2.02,17.2
2023,7,19,0.71,0.71,1.91,13.2
2023,7,20,1.0,0.0,1.77,14.2
2023,7,21,-1.0,0.0,2.13,22.1
2023,7,22,-0.0,-1.0,2.21,20.6
2023,7,23,0.71,-0.71,4.03,22.45
2023,7,24,0.71,0.71,1.32,19.0
2023,7,25,0.71,0.71,1.42,17.9
2023,7,26,0.71,0.71,1.58,19.4
2023,7,27,0.71,0.71,1.54,19.3
2023,7,28,0.71,0.71,2.43,20.0
2023,7,29,0.71,-0.71,2.46,18.6
2023,7,30,0.71,-0.71,3.24,20.6
2023,7,31,0.0,1.0,1.36,21.05
2023,8,1,0.71,0.71,1.43,19.5
2023,8,2,0.71,0.71,1.52,18.9
2023,8,3,0.0,1.0,1.98,26.6
2023,8,4,0.71,0.71,3.29,21.1
2023,8,5,0.71,0.71,2.97,19.1
2023,8,6,0.71,0.71,1.47,19.6
2023,8,7,0.71,-0.71,1.84,20.2
2023,8,8,-1.0,0.0,3.79,23.2
2023,8,9,-1.0,0.0,3.46,21.2
2023,8,10,0.71,-0.71,3.63,20.25
2023,8,11,0.71,0.71,2.3,17.4
2023,8,12,0.71,0.71,2.11,16.8
2023,8,13,0.71,0.71,2.8,17.1
2023,8,14,0.71,0.71,3.1,17.9
2023,8,15,-0.71,-0.71,3.34,18.6
2023,8,16,-0.71,-0.71,5.66,23.65
2023,8,17,-0.0,-1.0,4.92,19.75
2023,8,18,-1.0,0.0,3.4,19.4
2023,8,19,0.71,0.71,1.56,21.2
2023,8,20,0.71,-0.71,2.46,23.2
2023,8,21,0.71,0.71,3.15,18.8
2023,8,22,0.71,0.71,4.75,17.3
2023,8,23,0.71,0.71,4.28,16.9
2023,8,24,0.71,0.71,2.86,16.4
2023,8,25,-1.0,0.0,2.75,19.5
2023,8,26,0.71,0.71,3.32,16.8
2023,8,27,0.71,0.71,1.28,14.6
2023,8,28,0.71,0.71,1.23,17.0
2023,8,29,0.71,-0.71,3.02,19.8
2023,8,30,0.71,0.71,2.24,16.3
2023,8,31,0.71,0.71,1.41,18.9
2023,9,1,-0.71,-0.71,3.93,19.7
2023,9,2,-1.0,0.0,3.53,24.65
2023,9,3,-1.0,0.0,2.47,26.05
2023,9,4,0.71,0.71,1.84,22.0
2023,9,5,0.71,0.71,1.2,21.55
2023,9,6,0.71,-0.71,3.59,17.6
2023,9,7,1.0,0.0,2.22,14.6
2023,9,8,0.71,0.71,1.92,14.4
2023,9,9,0.71,0.71,1.6,16.0
2023,9,10,1.0,0.0,1.78,16.2
2023,9,11,1.0,0.0,1.61,16.3
2023,9,12,0.71,0.71,4.21,13.3
2023,9,13,0.71,-0.71,2.2,12.5
2023,9,14,0.71,0.71,1.45,13.8
2023,9,15,-0.71,-0.71,3.26,17.3
2023,9,16,-0.71,-0.71,2.28,16.3
2023,9,17,0.71,-0.71,2.24,16.2
2023,9,18,0.71,0.71,2.38,15.2
2023,9,19,0.71,0.71,2.89,15.9
2023,9,20,0.71,0.71,1.61,17.4
2023,9,21,0.71,0.71,0.91,17.8
2023,9,22,0.71,0.71,2.44,17.5
2023,9,23,0.71,0.71,4.82,17.1
2023,9,24,0.71,0.71,4.37,15.7
2023,9,25,0.71,0.71,5.24,16.4
2023,9,26,0.71,0.71,4.96,16.7
2023,9,27,0.71,0.71,4.2,16.3
2023,9,28,0.71,0.71,2.41,16.7
2023,9,29,0.0,1.0,1.19,17.0
2023,9,30,0.71,0.71,2.81,17.1
2023,10,1,0.71,0.71,3.6,16.4
2023,10,2,0.71,0.71,0.84,16.1
2023,10,3,0.71,0.71,1.79,19.5
2023,10,4,-0.71,-0.71,5.16,19.15
2023,10,5,-0.71,-0.71,5.42,13.05
2023,10,6,0.71,-0.71,5.92,10.8
2023,10,7,-0.0,-1.0,3.33,8.5
2023,10,8,0.71,-0.71,1.85,9.3
2023,10,9,0.71,-0.71,4.16,7.4
2023,10,10,-0.0,-1.0,2.48,8.5
2023,10,11,0.71,-0.71,1.55,9.1
2023,10,12,0.71,0.71,3.21,10.5
2023,10,13,0.71,0.71,5.78,11.6
2023,10,14,1.0,0.0,3.8,10.8
2023,10,15,0.71,-0.71,4.0,8.9
2023,10,16,0.71,-0.71,3.07,7.5
2023,10,17,-0.71,-0.71,1.38,6.2
2023,10,18,0.71,0.71,2.42,12.2
2023,10,19,0.71,-0.71,1.84,11.7
2023,10,20,0.71,0.71,1.28,9.95
2023,10,21,0.71,0.71,1.91,9.5
2023,10,22,-0.71,-0.71,1.78,8.7
2023,10,23,-1.0,0.0,1.11,10.7
2023,10,24,0.71,0.71,1.36,12.6
2023,10,25,1.0,0.0,2.01,10.1
2023,10,26,0.71,0.71,5.66,9.6
2023,10,27,-0.0,-1.0,5.16,6.8
2023,10,28,-0.0,-1.0,4.98,1.0
2023,10,29,-0.0,-1.0,3.84,-1.0
2023,10,30,-0.0,-1.0,5.05,-1.75
2023,10,31,1.0,0.0,3.72,-0.4
