YY,MM,DD,WDIR,WSPD,ATMP
2021,10,13,0.0,4.9,13.6
2021,10,14,3.0,11.28,14.4
2021,10,15,6.0,10.2,10.75
2021,10,16,7.0,9.78,9.85
2021,10,17,7.0,10.82,12.05
2021,10,18,4.0,3.36,12.4
2021,10,19,5.0,5.91,13.2
2021,10,20,0.0,5.82,6.85
2021,10,21,0.0,5.37,4.05
2021,10,22,0.0,4.6,4.65
2021,10,23,7.0,5.72,6.15
2021,10,24,0.0,4.98,5.45
2021,10,25,1.0,6.53,5.75
2021,10,26,1.0,5.74,5.5
2021,10,27,2.0,7.39,8.1
2021,10,28,3.0,7.25,9.5
2021,10,29,0.0,4.03,9.6
2021,10,30,2.0,3.97,9.05
2021,10,31,7.0,10.22,6.15
2022,6,1,6.0,11.01,6.2
2022,6,2,4.0,5.34,5.2
2022,6,3,6.0,6.73,6.15
2022,6,4,6.0,4.98,5.75
2022,6,5,1.0,4.98,4.55
2022,6,6,1.0,3.78,8.2
2022,6,7,6.0,5.56,7.45
2022,6,8,6.0,4.8,7.1
2022,6,9,6.0,5.75,9.0
2022,6,10,6.0,6.52,7.65
2022,6,11,1.0,5.43,7.4
2022,6,12,5.0,3.92,7.25
2022,6,13,2.0,4.66,5.4
2022,6,14,2.0,8.99,5.85
2022,6,15,1.0,5.7,7.3
2022,6,16,6.0,8.35,6.9
2022,6,17,6.0,9.05,10.3
2022,6,18,0.0,3.88,10.9
2022,6,19,3.0,6.13,6.85
2022,6,20,3.0,5.45,6.5
2022,6,21,5.0,5.55,9.05
2022,6,22,6.0,9.12,10.85
2022,6,23,5.0,8.5,10.8
2022,6,24,1.0,4.15,9.55
2022,6,25,2.0,5.69,7.35
2022,6,26,6.0,10.04,8.95
2022,6,27,6.0,8.84,8.05
2022,6,28,5.0,5.86,9.95
2022,6,29,5.0,4.83,9.85
2022,6,30,3.0,7.88,9.05
2022,7,1,6.0,6.49,10.2
2022,7,2,6.0,9.85,10.55
2022,7,3,6.0,6.62,11.9
2022,7,4,1.0,5.45,5.65
2022,7,5,1.0,4.83,8.45
2022,7,6,1.0,4.38,10.8
2022,7,7,5.0,2.91,8.9
2022,7,8,7.0,3.46,12.15
2022,7,9,6.0,5.48,13.75
2022,7,10,5.0,4.11,9.7
2022,7,11,6.0,7.17,11.15
2022,7,12,0.0,4.19,12.0
2022,7,13,7.0,3.72,10.5
2022,7,14,6.0,5.11,12.65
2022,7,15,2.0,3.8,8.7
2022,7,16,3.0,3.13,8.7
2022,7,17,2.0,3.71,6.75
2022,7,18,3.0,3.67,8.15
2022,7,19,2.0,6.04,12.4
2022,7,20,6.0,5.22,9.9
2022,7,21,6.0,10.36,15.1
2022,7,22,6.0,6.5,12.1
2022,7,23,6.0,4.8,15.0
2022,7,24,6.0,5.67,10.6
2022,7,25,6.0,9.27,11.65
2022,7,26,5.0,6.95,12.2
2022,7,27,4.0,4.24,10.7
2022,7,28,6.0,7.73,12.35
2022,7,29,6.0,8.09,13.05
2022,7,30,6.0,6.27,13.6
2022,7,31,5.0,5.75,13.3
2022,8,1,6.0,4.95,13.8
2022,8,2,4.0,5.56,12.65
2022,8,3,6.0,8.4,14.0
2022,8,4,6.0,4.48,14.4
2022,8,5,3.0,5.37,13.45
2022,8,6,5.0,7.68,15.8
2022,8,7,1.0,4.79,13.5
2022,8,8,7.0,4.04,13.5
2022,8,9,5.0,7.42,13.9
2022,8,10,6.0,7.42,16.4
2022,8,11,0.0,4.29,14.65
2022,8,12,6.0,4.82,14.65
2022,8,13,2.0,3.27,13.4
2022,8,14,2.0,3.22,12.4
2022,8,15,2.0,2.01,12.9
2022,8,16,2.0,2.47,15.15
2022,8,17,4.0,4.52,15.9
2022,8,18,4.0,5.43,16.45
2022,8,19,2.0,3.42,15.55
2022,8,20,0.0,3.32,16.5
2022,8,21,7.0,2.67,16.7
2022,8,22,6.0,4.71,17.05
2022,8,23,3.0,3.79,16.0
2022,8,24,2.0,3.58,15.8
2022,8,25,1.0,3.92,14.6
2022,8,26,5.0,5.49,15.9
2022,8,27,5.0,4.73,17.3
2022,8,28,4.0,7.37,17.8
2022,8,29,5.0,6.51,17.6
2022,8,30,6.0,11.33,17.35
2022,8,31,6.0,8.67,17.0
2022,9,1,7.0,3.13,15.5
2022,9,2,5.0,8.76,17.9
2022,9,3,0.0,5.67,12.75
2022,9,4,3.0,3.6,13.2
2022,9,5,3.0,3.49,13.3
2022,9,6,3.0,4.76,14.9
2022,9,7,4.0,4.5,16.1
2022,9,8,4.0,4.89,17.3
2022,9,9,0.0,5.09,16.7
2022,9,10,6.0,3.64,14.9
2022,9,11,6.0,2.07,14.65
2022,9,12,6.0,3.77,15.4
2022,9,13,0.0,5.67,16.0
2022,9,14,0.0,4.12,12.3
2022,9,15,3.0,7.31,13.2
2022,9,16,2.0,9.27,12.3
2022,9,17,2.0,5.3,14.15
2022,9,18,2.0,4.71,14.15
2022,9,19,6.0,6.63,14.4
2022,9,20,4.0,4.48,15.55
2022,9,21,6.0,10.26,14.9
2022,9,22,0.0,7.58,9.3
2022,9,23,5.0,6.35,10.6
2022,9,24,4.0,5.02,12.4
2022,9,25,5.0,3.75,11.35
2022,9,26,0.0,10.01,10.0
2022,9,27,0.0,6.5,6.3
2022,9,28,0.0,4.17,6.5
2022,9,29,5.0,6.1,9.65
2022,9,30,5.0,5.74,11.5
2022,10,1,1.0,5.95,10.15
2022,10,2,2.0,6.14,9.4
2022,10,3,5.0,5.67,10.75
2022,10,4,6.0,4.62,13.1
2022,10,5,5.0,5.08,13.3
2022,10,6,0.0,6.42,9.7
2022,10,7,0.0,6.06,3.85
2022,10,8,6.0,12.05,8.0
2022,10,9,0.0,3.59,5.85
2022,10,10,5.0,6.12,6.7
2022,10,11,4.0,7.11,10.3
2022,10,12,3.0,10.16,11.5
2022,10,13,7.0,6.8,6.85
2022,10,14,7.0,2.9,5.05
2022,10,15,5.0,5.7,5.2
2022,10,16,7.0,4.8,5.85
2022,10,17,0.0,8.9,1.75
2022,10,18,0.0,10.04,1.35
2022,10,19,0.0,7.04,2.2
2022,10,20,7.0,6.32,4.25
2022,10,21,5.0,8.07,7.85
2022,10,22,2.0,5.45,8.8
2022,10,23,2.0,6.68,8.3
2022,10,24,3.0,11.33,9.25
2022,10,25,5.0,8.17,7.8
2022,10,26,7.0,9.22,4.1
2022,10,27,7.0,5.66,4.25
2022,10,28,4.0,9.51,8.25
2022,10,29,5.0,8.92,8.8
2022,10,30,5.0,5.26,8.95
2022,10,31,4.0,3.24,7.4
2023,6,1,2.0,4.16,7.45
2023,6,2,2.0,4.64,9.55
2023,6,3,1.0,4.15,13.5
2023,6,4,2.0,3.11,10.45
2023,6,5,1.0,5.0,10.05
2023,6,6,1.0,5.55,9.15
2023,6,7,1.0,4.8,9.9
2023,6,8,6.0,5.03,10.95
2023,6,9,6.0,6.62,8.85
2023,6,10,0.0,4.17,8.1
2023,6,11,1.0,5.13,7.1
2023,6,12,6.0,5.15,7.15
2023,6,13,0.0,6.24,10.4
2023,6,14,0.0,4.18,8.05
2023,6,15,0.0,3.35,6.35
2023,6,16,7.0,4.23,9.6
2023,6,17,6.0,5.59,8.9
2023,6,18,2.0,5.68,5.95
2023,6,19,2.0,5.4,7.2
2023,6,20,2.0,5.22,8.15
2023,6,21,2.0,4.19,8.55
2023,6,22,2.0,3.59,8.7
2023,6,23,2.0,2.82,8.4
2023,6,24,1.0,5.09,12.95
2023,6,25,2.0,9.28,8.8
2023,6,26,0.0,5.42,10.1
2023,6,27,0.0,3.83,10.8
2023,6,28,2.0,3.63,7.1
2023,6,29,3.0,6.0,7.15
2023,6,30,3.0,3.11,5.9
2023,7,1,1.0,2.9,6.6
2023,7,2,6.0,5.25,12.8
2023,7,3,3.0,3.78,11.05
2023,7,4,2.0,3.99,8.35
2023,7,5,5.0,3.45,10.45
2023,7,6,0.0,5.22,10.75
2023,7,7,6.0,7.21,10.55
2023,7,8,0.0,3.91,11.5
2023,7,9,6.0,6.57,9.25
2023,7,10,5.0,6.48,12.0
2023,7,11,6.0,7.71,11.55
2023,7,12,6.0,3.66,10.15
2023,7,13,4.0,3.82,9.25
2023,7,14,4.0,3.16,11.75
2023,7,15,6.0,4.32,10.8
2023,7,16,6.0,5.53,12.95
2023,7,17,6.0,5.15,11.35
2023,7,18,6.0,4.81,12.8
2023,7,19,6.0,3.24,12.35
2023,7,20,2.0,5.67,10.9
2023,7,21,6.0,5.62,14.0
2023,7,22,4.0,3.48,13.75
2023,7,23,6.0,2.86,14.0
2023,7,24,0.0,3.15,15.85
2023,7,25,6.0,4.57,16.2
2023,7,26,2.0,3.83,15.8
2023,7,27,4.0,5.54,16.05
2023,7,28,6.0,4.61,16.5
2023,7,29,0.0,2.82,16.65
2023,7,30,6.0,8.17,16.7
2023,7,31,6.0,3.15,16.3
2023,8,1,3.0,3.62,15.0
2023,8,2,6.0,6.3,17.4
2023,8,3,6.0,4.57,18.8
2023,8,4,1.0,3.8,17.8
2023,8,5,3.0,2.26,17.8
2023,8,6,3.0,3.45,17.3
2023,8,7,6.0,3.42,17.9
2023,8,8,6.0,5.47,19.25
2023,8,9,6.0,7.58,17.7
2023,8,10,7.0,6.6,16.8
2023,8,11,2.0,8.4,14.8
2023,8,12,0.0,5.43,14.8
2023,8,13,6.0,3.54,15.5
2023,8,14,1.0,4.1,16.05
2023,8,15,6.0,6.67,16.35
2023,8,16,3.0,5.76,17.05
2023,8,17,7.0,11.18,16.9
2023,8,18,6.0,5.44,15.8
2023,8,19,4.0,6.23,16.6
2023,8,20,7.0,5.4,18.5
2023,8,21,6.0,3.32,16.4
2023,8,22,5.0,3.87,15.6
2023,8,23,2.0,9.47,14.6
2023,8,24,2.0,3.65,14.95
2023,8,25,6.0,5.2,15.9
2023,8,26,1.0,4.45,13.25
2023,8,27,6.0,4.12,13.85
2023,8,28,5.0,5.19,14.55
2023,8,29,1.0,3.74,14.35
2023,8,30,6.0,5.67,14.0
2023,8,31,6.0,5.18,15.9
2023,9,1,4.0,7.65,16.65
2023,9,2,5.0,9.42,18.3
2023,9,3,5.0,6.17,18.6
2023,9,4,2.0,4.5,17.8
2023,9,5,5.0,6.25,20.85
2023,9,6,0.0,5.52,16.2
2023,9,7,1.0,5.09,10.3
2023,9,8,6.0,2.73,11.55
2023,9,9,5.0,3.25,13.6
2023,9,10,6.0,2.18,14.2
2023,9,11,1.0,6.58,14.0
2023,9,12,1.0,5.64,11.25
2023,9,13,1.0,2.43,11.5
2023,9,14,5.0,5.35,12.6
2023,9,15,5.0,7.38,14.5
2023,9,16,6.0,6.92,14.7
2023,9,17,0.0,3.8,13.1
2023,9,18,0.0,2.42,13.3
2023,9,19,3.0,7.62,13.2
2023,9,20,3.0,6.87,14.35
2023,9,21,2.0,2.9,15.2
2023,9,22,1.0,4.85,13.95
2023,9,23,2.0,8.6,15.5
2023,9,24,2.0,9.22,15.3
2023,9,25,2.0,6.81,15.45
2023,9,26,2.0,5.67,14.9
2023,9,27,2.0,6.82,14.85
2023,9,28,3.0,5.47,14.6
2023,9,29,4.0,5.42,15.05
2023,9,30,5.0,4.57,15.85
2023,10,1,2.0,5.21,15.0
2023,10,2,5.0,7.13,16.25
2023,10,3,4.0,5.84,18.0
2023,10,4,4.0,9.01,18.25
2023,10,5,6.0,9.1,14.15
2023,10,6,7.0,11.75,10.6
2023,10,7,0.0,8.07,6.85
2023,10,8,1.0,5.13,7.7
2023,10,9,0.0,11.31,5.55
2023,10,10,0.0,7.95,5.65
2023,10,11,0.0,5.3,9.1
2023,10,12,1.0,4.44,9.9
2023,10,13,1.0,5.24,10.0
2023,10,14,1.0,5.88,9.15
2023,10,15,0.0,4.98,8.85
2023,10,16,0.0,3.9,6.9
2023,10,17,6.0,3.54,8.6
2023,10,18,3.0,5.0,9.9
2023,10,19,0.0,2.65,10.45
2023,10,20,0.0,4.44,6.8
2023,10,21,2.0,4.7,6.0
2023,10,22,6.0,3.72,6.2
2023,10,23,4.0,6.54,9.7
2023,10,24,4.0,5.05,10.5
2023,10,25,0.0,3.77,6.0
2023,10,26,1.0,7.22,5.7
2023,10,27,1.0,7.27,4.35
2023,10,28,7.0,10.0,2.1
2023,10,29,7.0,8.58,0.45
2023,10,30,7.0,8.22,-0.4
2023,10,31,0.0,5.18,-0.45
