YY,MM,DD,WDIRcos,WDIRsin,WSPD,ATMP
2012,6,1,-1.0,0.0,2.22,10.4
2012,6,2,-1.0,0.0,3.12,15.4
2012,6,3,-1.0,0.0,1.98,18.3
2012,6,4,0.71,0.71,1.85,15.8
2012,6,5,-1.0,0.0,1.86,13.7
2012,6,6,-1.0,0.0,1.74,14.7
2012,6,7,-1.0,0.0,1.54,16.8
2012,6,8,-1.0,0.0,3.24,19.1
2012,6,9,0.71,0.71,1.82,19.9
2012,6,10,-1.0,0.0,3.61,24.4
2012,6,11,-1.0,0.0,4.21,24.3
2012,6,12,-0.0,-1.0,4.55,13.55
2012,6,13,-1.0,0.0,3.31,16.0
2012,6,14,-1.0,0.0,2.63,17.4
2012,6,15,-1.0,0.0,2.11,19.9
2012,6,16,-1.0,0.0,1.38,16.8
2012,6,17,-0.71,-0.71,3.79,17.6
2012,6,18,-1.0,0.0,3.09,21.45
2012,6,19,-1.0,0.0,2.75,17.7
2012,6,20,-1.0,0.0,3.45,19.2
2012,6,21,-0.71,-0.71,3.7,19.2
2012,6,22,-1.0,0.0,2.5,19.6
2012,6,23,-1.0,0.0,2.63,18.8
2012,6,24,0.71,0.71,3.49,17.1
2012,6,25,-1.0,0.0,2.0,15.5
2012,6,26,-1.0,0.0,2.18,19.0
2012,6,27,-1.0,0.0,2.47,22.1
2012,6,28,-0.0,-1.0,1.97,21.1
2012,6,29,-0.71,-0.71,3.63,23.4
2012,6,30,-1.0,0.0,1.99,22.6
2012,7,1,-1.0,0.0,2.07,22.1
2012,7,2,-1.0,0.0,1.53,23.3
2012,7,3,-1.0,0.0,2.6,24.1
2012,7,4,-1.0,0.0,2.4,23.65
2012,7,5,-1.0,0.0,1.96,24.7
2012,7,6,-1.0,0.0,3.64,20.3
2012,7,7,0.71,0.71,2.2,18.5
2012,7,8,-1.0,0.0,2.19,21.2
2012,7,9,-1.0,0.0,1.51,20.5
2012,7,10,0.71,0.71,1.82,20.75
2012,7,11,-1.0,0.0,3.18,22.6
2012,7,12,-1.0,0.0,3.16,24.3
2012,7,13,-0.71,-0.71,2.51,24.1
2012,7,14,-1.0,0.0,2.33,23.8
2012,7,15,-1.0,0.0,1.84,23.6
2012,7,16,-1.0,0.0,3.46,24.7
2012,7,17,0.71,0.71,3.88,20.5
2012,7,18,0.71,0.71,2.6,20.0
2012,7,19,0.71,0.71,2.22,19.6
2012,7,20,-1.0,0.0,3.19,20.5
2012,7,21,-1.0,0.0,2.94,24.7
2012,7,22,-1.0,0.0,2.7,22.8
2012,7,23,-1.0,0.0,2.98,26.05
2012,7,24,-1.0,0.0,3.46,22.2
2012,7,25,-1.0,0.0,2.52,22.9
2012,7,26,0.71,0.71,2.96,20.9
2012,7,27,0.71,0.71,5.28,19.9
2012,7,28,-1.0,0.0,2.61,17.9
2012,7,29,-1.0,0.0,2.83,20.9
2012,7,30,-1.0,0.0,3.4,21.8
2012,7,31,-1.0,0.0,1.49,22.2
2012,8,1,-1.0,0.0,3.26,21.7
2012,8,2,-1.0,0.0,2.45,24.6
2012,8,3,-1.0,0.0,2.52,21.2
2012,8,4,-1.0,0.0,2.63,22.35
2012,8,5,0.71,-0.71,5.78,19.5
2012,8,6,-1.0,0.0,3.67,19.1
2012,8,7,-1.0,0.0,2.5,21.2
2012,8,8,-1.0,0.0,2.09,17.85
2012,8,9,-1.0,0.0,3.76,17.4
2012,8,10,0.71,0.71,4.78,18.1
2012,8,11,-1.0,0.0,2.42,17.4
2012,8,12,-1.0,0.0,1.98,15.8
2012,8,13,-1.0,0.0,2.17,19.0
2012,8,14,-1.0,0.0,1.91,17.7
2012,8,15,-1.0,0.0,2.98,18.1
2012,8,16,-0.0,-1.0,4.23,19.6
2012,8,17,0.71,-0.71,5.32,17.15
2012,8,18,-1.0,0.0,3.44,15.9
2012,8,19,-1.0,0.0,2.36,16.5
2012,8,20,-1.0,0.0,2.8,13.3
2012,8,21,-1.0,0.0,3.1,16.4
2012,8,22,-1.0,0.0,3.31,19.3
2012,8,23,-1.0,0.0,2.65,20.0
2012,8,24,-1.0,0.0,2.7,23.8
2012,8,25,-1.0,0.0,2.72,24.7
2012,8,26,-0.71,-0.71,1.98,22.3
2012,8,27,-1.0,0.0,2.13,20.3
2012,8,28,-1.0,0.0,3.07,18.7
2012,8,29,-1.0,0.0,1.83,17.9
2012,8,30,-1.0,0.0,3.98,25.9
2012,8,31,-1.0,0.0,1.43,21.1
2012,9,1,-1.0,0.0,2.6,17.8
2012,9,2,-1.0,0.0,1.98,18.4
2012,9,3,-1.0,0.0,2.43,24.3
2012,9,4,-1.0,0.0,2.48,18.15
2012,9,5,-1.0,0.0,2.57,19.5
2012,9,6,-1.0,0.0,2.96,16.6
2012,9,7,-1.0,0.0,3.96,16.55
2012,9,8,0.71,-0.71,5.71,15.9
2012,9,9,1.0,0.0,5.33,16.9
2012,9,10,-1.0,0.0,3.84,13.1
2012,9,11,-1.0,0.0,5.29,21.7
2012,9,12,-1.0,0.0,4.4,16.9
2012,9,13,-1.0,0.0,4.69,13.9
2012,9,14,-1.0,0.0,2.73,12.5
2012,9,15,-1.0,0.0,2.88,10.6
2012,9,16,-1.0,0.0,2.91,18.6
2012,9,17,1.0,0.0,5.6,14.4
2012,9,18,1.0,0.0,5.68,10.9
2012,9,19,-1.0,0.0,4.35,8.8
2012,9,20,-0.71,-0.71,3.65,11.1
2012,9,21,-0.71,-0.71,2.98,9.5
2012,9,22,0.71,-0.71,7.22,10.1
2012,9,23,0.71,-0.71,5.33,10.0
2012,9,24,-1.0,0.0,4.62,9.15
2012,9,25,-1.0,0.0,2.43,11.65
2012,9,26,-1.0,0.0,2.18,6.5
2012,9,27,-1.0,0.0,2.96,5.25
2012,9,28,-1.0,0.0,2.59,7.2
2012,9,29,-1.0,0.0,2.59,11.1
2012,9,30,-1.0,0.0,2.28,7.8
2012,10,1,-1.0,0.0,1.89,9.0
2012,10,2,-1.0,0.0,2.96,10.7
2012,10,3,-1.0,0.0,2.51,11.95
2012,10,4,-1.0,0.0,4.25,13.85
2012,10,5,-0.71,-0.71,5.45,5.7
2012,10,6,1.0,0.0,7.76,5.2
2012,10,7,-0.71,-0.71,3.6,3.9
2012,10,8,-1.0,0.0,3.94,6.2
2012,10,9,-1.0,0.0,3.23,8.0
2012,10,10,-0.0,-1.0,4.07,4.7
2012,10,11,-0.71,-0.71,3.85,4.6
2012,10,12,-1.0,0.0,3.54,4.8
2012,10,13,-1.0,0.0,1.96,7.2
2012,10,14,0.71,0.71,5.74,7.3
2012,10,15,0.71,0.71,3.49,7.2
2012,10,16,-1.0,0.0,2.48,11.4
2012,10,17,-1.0,0.0,1.79,10.7
2012,10,18,-1.0,0.0,1.92,10.3
2012,10,19,0.71,0.71,1.32,8.7
2012,10,20,-1.0,0.0,1.64,7.7
2012,10,21,-1.0,0.0,1.72,4.0
2012,10,22,0.71,0.71,3.44,8.9
2012,10,23,0.71,0.71,2.07,9.0
2012,10,24,-1.0,0.0,1.55,11.7
2012,10,25,0.71,-0.71,5.14,8.7
2012,10,26,-0.71,-0.71,3.87,3.2
2012,10,27,-0.71,-0.71,2.39,2.6
2012,10,28,-1.0,0.0,2.36,-0.9
2012,10,29,-1.0,0.0,2.43,0.0
2012,10,30,0.71,0.71,6.95,4.0
2012,10,31,1.0,0.0,5.36,3.3
2013,6,1,-1.0,0.0,2.68,12.5
2013,6,2,1.0,0.0,4.39,7.1
2013,6,3,-1.0,0.0,2.34,8.4
2013,6,4,-1.0,0.0,1.76,10.7
2013,6,5,0.71,0.71,1.89,9.9
2013,6,6,0.71,0.71,2.49,7.3
2013,6,7,1.0,0.0,0.94,7.5
2013,6,8,1.0,0.0,1.18,10.9
2013,6,9,-1.0,0.0,1.68,11.7
2013,6,10,0.71,-0.71,1.12,11.2
2013,6,11,0.71,0.71,1.65,14.9
2013,6,12,-1.0,0.0,1.77,16.5
2013,6,13,0.71,0.71,1.49,14.8
2013,6,14,-1.0,0.0,1.78,13.2
2013,6,15,0.71,0.71,1.27,13.3
2013,6,16,-1.0,0.0,3.24,17.6
2013,6,17,1.0,0.0,2.78,9.6
2013,6,18,1.0,0.0,1.87,10.0
2013,6,19,-1.0,0.0,2.61,15.9
2013,6,20,-1.0,0.0,1.98,17.9
2013,6,21,0.71,-0.71,2.6,14.6
2013,6,22,0.71,-0.71,1.95,11.6
2013,6,23,0.71,-0.71,1.9,12.8
2013,6,24,-1.0,0.0,2.13,22.9
2013,6,25,-1.0,0.0,1.73,21.8
2013,6,26,-1.0,0.0,1.6,19.6
2013,6,27,-1.0,0.0,1.91,20.2
2013,6,28,1.0,0.0,2.38,17.4
2013,6,29,1.0,0.0,1.7,13.7
2013,6,30,-1.0,0.0,1.61,17.0
2013,7,1,-1.0,0.0,2.19,13.35
2013,7,2,-1.0,0.0,2.15,13.7
2013,7,3,-1.0,0.0,1.89,15.3
2013,7,4,-1.0,0.0,2.92,20.0
2013,7,5,-1.0,0.0,4.55,24.4
2013,7,6,-1.0,0.0,4.81,26.0
2013,7,7,-1.0,0.0,3.05,18.6
2013,7,8,0.71,-0.71,1.91,11.9
2013,7,9,0.71,0.71,1.27,13.6
2013,7,10,0.71,-0.71,3.12,17.9
2013,7,11,-1.0,0.0,1.78,18.9
2013,7,12,-1.0,0.0,3.68,22.8
2013,7,13,-1.0,0.0,3.52,25.4
2013,7,14,-1.0,0.0,1.83,20.7
2013,7,15,-1.0,0.0,1.16,20.1
2013,7,16,-0.71,-0.71,2.12,22.1
2013,7,17,-1.0,0.0,2.7,25.8
2013,7,18,-0.71,-0.71,3.15,23.25
2013,7,19,0.71,-0.71,3.94,24.5
2013,7,20,0.71,0.71,4.49,17.5
2013,7,21,0.71,0.71,3.31,16.5
2013,7,22,-1.0,0.0,3.43,18.85
2013,7,23,1.0,0.0,4.23,17.3
2013,7,24,-1.0,0.0,2.23,16.2
2013,7,25,-1.0,0.0,3.13,18.1
2013,7,26,0.71,0.71,4.21,14.3
2013,7,27,0.71,-0.71,5.57,11.8
2013,7,28,1.0,0.0,4.48,13.2
2013,7,29,-1.0,0.0,2.26,14.65
2013,7,30,-1.0,0.0,2.43,18.1
2013,7,31,-1.0,0.0,2.8,19.2
2013,8,1,-0.71,-0.71,2.43,18.0
2013,8,2,-1.0,0.0,2.25,18.1
2013,8,3,-1.0,0.0,2.27,16.8
2013,8,4,-1.0,0.0,2.51,16.45
2013,8,5,-1.0,0.0,2.65,15.4
2013,8,6,1.0,0.0,1.26,18.6
2013,8,7,1.0,0.0,2.11,18.0
2013,8,8,-1.0,0.0,1.77,16.4
2013,8,9,-1.0,0.0,3.4,17.5
2013,8,10,-1.0,0.0,2.04,16.2
2013,8,11,-1.0,0.0,2.17,16.5
2013,8,12,-1.0,0.0,3.78,16.8
2013,8,13,-1.0,0.0,2.4,13.8
2013,8,14,-1.0,0.0,2.08,13.5
2013,8,15,-1.0,0.0,2.46,16.05
2013,8,16,-1.0,0.0,2.22,17.3
2013,8,17,-1.0,0.0,3.21,19.3
2013,8,18,-1.0,0.0,2.88,19.3
2013,8,19,-1.0,0.0,3.46,21.4
2013,8,20,-1.0,0.0,3.58,24.0
2013,8,21,-1.0,0.0,2.69,26.1
2013,8,22,-1.0,0.0,1.85,20.6
2013,8,23,-1.0,0.0,2.08,18.1
2013,8,24,-1.0,0.0,3.15,20.6
2013,8,25,-1.0,0.0,5.33,27.15
2013,8,26,-1.0,0.0,3.09,23.8
2013,8,27,-1.0,0.0,2.13,22.8
2013,8,28,1.0,0.0,0.71,21.3
2013,8,29,-1.0,0.0,1.84,23.3
2013,8,30,0.71,0.71,4.2,23.1
2013,8,31,-1.0,0.0,1.45,19.4
2013,9,1,-1.0,0.0,3.66,21.2
2013,9,2,1.0,0.0,5.77,16.0
2013,9,3,-1.0,0.0,3.17,13.5
2013,9,4,0.71,0.71,5.06,19.3
2013,9,5,-1.0,0.0,2.5,13.7
2013,9,6,-1.0,0.0,3.17,19.1
2013,9,7,-1.0,0.0,4.46,21.55
2013,9,8,-1.0,0.0,2.5,16.8
2013,9,9,-1.0,0.0,2.02,18.7
2013,9,10,-0.71,-0.71,2.06,21.1
2013,9,11,-1.0,0.0,3.12,20.6
2013,9,12,1.0,0.0,5.22,16.0
2013,9,13,1.0,0.0,3.39,15.4
2013,9,14,-1.0,0.0,3.3,11.2
2013,9,15,0.71,0.71,5.53,13.9
2013,9,16,-1.0,0.0,2.79,7.0
2013,9,17,-1.0,0.0,2.61,9.9
2013,9,18,-1.0,0.0,2.62,16.5
2013,9,19,-1.0,0.0,1.39,19.5
2013,9,20,-0.71,-0.71,3.36,17.4
2013,9,21,0.71,-0.71,4.96,12.0
2013,9,22,-1.0,0.0,3.32,7.0
2013,9,23,-1.0,0.0,2.25,11.0
2013,9,24,-1.0,0.0,2.72,12.5
2013,9,25,-1.0,0.0,1.97,13.3
2013,9,26,-1.0,0.0,2.16,14.4
2013,9,27,-1.0,0.0,3.36,19.4
2013,9,28,-1.0,0.0,4.5,21.6
2013,9,29,-1.0,0.0,3.23,12.6
2013,9,30,-1.0,0.0,5.03,16.9
2013,10,1,-1.0,0.0,4.26,19.3
2013,10,2,-1.0,0.0,3.31,16.0
2013,10,3,0.71,0.71,2.71,12.6
2013,10,4,0.71,0.71,5.97,13.2
2013,10,5,0.71,0.71,6.15,11.4
2013,10,6,0.71,0.71,3.67,10.9
2013,10,7,-1.0,0.0,3.23,10.6
2013,10,8,-1.0,0.0,4.19,11.6
2013,10,9,-1.0,0.0,5.05,20.25
2013,10,10,-1.0,0.0,1.49,14.4
2013,10,11,-1.0,0.0,2.1,14.3
2013,10,12,-1.0,0.0,4.52,18.6
2013,10,13,-0.71,-0.71,3.04,11.2
2013,10,14,-1.0,0.0,2.82,6.2
2013,10,15,0.0,1.0,4.32,11.0
2013,10,16,1.0,0.0,7.3,9.7
2013,10,17,-1.0,0.0,3.04,6.0
2013,10,18,1.0,0.0,4.31,9.8
2013,10,19,-1.0,0.0,2.03,6.9
2013,10,20,-1.0,0.0,2.63,4.9
2013,10,21,-0.71,-0.71,3.35,4.3
2013,10,22,0.71,-0.71,6.76,6.0
2013,10,23,-0.71,-0.71,3.55,4.1
2013,10,24,-0.0,-1.0,4.24,5.0
2013,10,25,-1.0,0.0,4.53,4.5
2013,10,26,0.71,-0.71,7.3,8.5
2013,10,27,-1.0,0.0,4.02,6.2
2013,10,28,0.71,0.71,7.13,5.1
2013,10,29,-1.0,0.0,1.84,-0.55
2013,10,30,1.0,0.0,0.79,6.1
2013,10,31,1.0,0.0,1.3,10.7
2014,6,1,-1.0,0.0,1.06,20.6
2014,6,2,1.0,0.0,0.22,10.45
2014,6,3,-0.0,-1.0,3.16,17.7
2014,6,4,1.0,0.0,0.65,13.0
2014,6,5,1.0,0.0,0.15,9.9
2014,6,6,-1.0,0.0,0.95,17.05
2014,6,7,1.0,0.0,1.28,14.2
2014,6,8,1.0,0.0,0.68,19.65
2014,6,9,1.0,0.0,0.03,19.4
2014,6,10,1.0,0.0,0.4,20.5
2014,6,11,1.0,0.0,0.22,21.4
2014,6,12,1.0,0.0,3.16,22.7
2014,6,13,-0.0,-1.0,2.69,17.3
2014,6,14,1.0,0.0,0.65,20.1
2014,6,15,-1.0,0.0,2.84,22.8
2014,6,16,-1.0,0.0,2.37,30.25
2014,6,17,1.0,0.0,0.83,28.2
2014,6,18,1.0,0.0,1.91,
2014,6,19,1.0,0.0,0.89,
2014,6,20,1.0,0.0,0.09,
2014,6,21,1.0,0.0,0.44,
2014,6,22,1.0,0.0,0.52,
2014,6,23,1.0,0.0,0.48,
2014,6,24,1.0,0.0,2.04,
2014,6,25,1.0,0.0,1.27,
2014,6,26,1.0,0.0,0.14,
2014,6,27,1.0,0.0,1.02,
2014,6,28,-1.0,0.0,2.82,
2014,6,29,-1.0,0.0,3.34,
2014,6,30,-1.0,0.0,5.16,
2014,7,1,-0.71,-0.71,2.64,
2014,7,2,1.0,0.0,1.25,
2014,7,3,1.0,0.0,0.95,
2014,7,4,-1.0,0.0,2.39,
2014,7,5,-1.0,0.0,3.96,
2014,7,6,-1.0,0.0,3.26,
2014,7,7,-0.71,-0.71,2.59,
2014,7,8,1.0,0.0,1.47,
2014,7,9,1.0,0.0,1.5,
2014,7,10,-1.0,0.0,1.78,
2014,7,11,-1.0,0.0,3.13,
2014,7,12,1.0,0.0,1.4,
2014,7,13,-0.0,-1.0,1.7,
2014,7,14,1.0,0.0,1.45,
2014,7,15,1.0,0.0,3.09,
2014,7,16,1.0,0.0,0.82,
2014,7,17,-1.0,0.0,1.62,
2014,7,18,-1.0,0.0,2.21,
2014,7,19,-1.0,0.0,3.23,
2014,7,20,-1.0,0.0,3.32,
2014,7,21,-1.0,0.0,3.27,
2014,7,22,-1.0,0.0,2.94,
2014,7,23,1.0,0.0,0.54,
2014,7,24,1.0,0.0,1.02,
2014,7,25,-1.0,0.0,1.39,
2014,7,26,-1.0,0.0,1.97,
2014,7,27,1.0,0.0,3.03,
2014,7,28,1.0,0.0,0.56,
2014,7,29,-1.0,0.0,1.79,
2014,7,30,-1.0,0.0,1.3,
2014,7,31,-1.0,0.0,1.14,
2014,8,1,-1.0,0.0,0.98,
2014,8,2,1.0,0.0,0.41,
2014,8,3,1.0,0.0,1.82,
2014,8,4,1.0,0.0,1.6,
2014,8,5,1.0,0.0,0.51,
2014,8,6,1.0,0.0,1.86,
2014,8,7,1.0,0.0,0.82,20.8
2014,8,8,-1.0,0.0,1.14,19.9
2014,8,9,-1.0,0.0,1.38,19.4
2014,8,10,-1.0,0.0,1.38,20.0
2014,8,11,1.0,0.0,2.54,18.6
2014,8,12,1.0,0.0,3.24,17.0
2014,8,13,0.71,0.71,2.6,17.8
2014,8,14,-1.0,0.0,1.38,14.3
2014,8,15,-1.0,0.0,2.75,15.0
2014,8,16,0.71,0.71,3.54,20.8
2014,8,17,0.71,0.71,2.23,14.5
2014,8,18,1.0,0.0,0.56,16.7
2014,8,19,1.0,0.0,1.66,16.7
2014,8,20,1.0,0.0,1.48,16.0
2014,8,21,1.0,0.0,0.96,18.3
2014,8,22,1.0,0.0,0.53,18.6
2014,8,23,1.0,0.0,0.74,17.0
2014,8,24,1.0,0.0,1.27,21.1
2014,8,25,-1.0,0.0,3.35,25.3
2014,8,26,-0.71,-0.71,1.87,17.4
2014,8,27,-1.0,0.0,0.99,14.25
2014,8,28,-1.0,0.0,2.47,15.1
2014,8,29,-1.0,0.0,1.23,18.4
2014,8,30,0.71,0.71,3.21,16.8
2014,8,31,-1.0,0.0,1.16,15.2
2014,9,1,-1.0,0.0,2.44,19.9
2014,9,2,-1.0,0.0,2.34,16.7
2014,9,3,-1.0,0.0,3.31,17.0
2014,9,4,-1.0,0.0,1.76,17.8
2014,9,5,-0.71,-0.71,2.53,17.65
2014,9,6,-1.0,0.0,2.58,14.4
2014,9,7,-1.0,0.0,3.36,16.4
2014,9,8,-1.0,0.0,2.89,19.0
2014,9,9,-1.0,0.0,2.74,18.6
2014,9,10,0.71,0.71,13.01,11.0
2014,9,11,0.71,0.71,7.98,9.7
2014,9,12,-1.0,0.0,2.13,6.1
2014,9,13,-1.0,0.0,1.8,7.1
2014,9,14,-1.0,0.0,3.25,10.8
2014,9,15,-1.0,0.0,2.88,10.5
2014,9,16,-1.0,0.0,3.71,10.1
2014,9,17,-1.0,0.0,3.83,12.4
2014,9,18,0.71,0.71,2.6,8.1
2014,9,19,-1.0,0.0,3.66,15.4
2014,9,20,-1.0,0.0,2.8,19.8
2014,9,21,0.71,0.71,5.0,11.9
2014,9,22,-1.0,0.0,2.67,10.4
2014,9,23,-1.0,0.0,2.28,15.3
2014,9,24,-1.0,0.0,1.66,14.7
2014,9,25,-1.0,0.0,1.67,16.9
2014,9,26,1.0,0.0,0.31,15.7
2014,9,27,-1.0,0.0,2.22,17.4
2014,9,28,-1.0,0.0,1.73,18.7
2014,9,29,0.71,0.71,8.64,8.9
2014,9,30,0.0,1.0,3.14,7.0
2014,10,1,1.0,0.0,0.49,6.5
2014,10,2,1.0,0.0,0.48,12.3
2014,10,3,-0.0,-1.0,2.94,11.5
2014,10,4,-0.0,-1.0,6.56,7.35
2014,10,5,-0.71,-0.71,2.85,5.0
2014,10,6,-0.71,-0.71,3.69,6.4
2014,10,7,-1.0,0.0,2.91,8.6
2014,10,8,-0.0,-1.0,3.56,7.3
2014,10,9,-0.71,-0.71,3.06,6.0
2014,10,10,-1.0,0.0,2.41,3.1
2014,10,11,-0.71,-0.71,1.8,6.5
2014,10,12,-1.0,0.0,2.42,8.1
2014,10,13,1.0,0.0,1.07,10.3
2014,10,14,0.71,0.71,5.34,9.6
2014,10,15,1.0,0.0,2.19,8.9
2014,10,16,1.0,0.0,1.43,4.5
2014,10,17,1.0,0.0,4.7,8.9
2014,10,18,1.0,0.0,5.5,5.9
2014,10,19,-1.0,0.0,2.61,6.2
2014,10,20,0.71,-0.71,2.95,10.3
2014,10,21,0.71,0.71,4.04,7.7
2014,10,22,1.0,0.0,1.37,1.75
2014,10,23,-1.0,0.0,3.0,12.0
2014,10,24,-1.0,0.0,3.1,11.0
2014,10,25,-0.0,-1.0,4.71,14.7
2014,10,26,-1.0,0.0,1.82,8.9
2014,10,27,1.0,0.0,0.43,8.8
2014,10,28,-0.71,-0.71,2.58,8.7
2014,10,29,0.71,-0.71,4.39,5.6
2014,10,30,-0.71,-0.71,1.57,5.3
2014,10,31,1.0,0.0,10.0,2.3
2015,6,1,1.0,0.0,1.57,7.2
2015,6,2,-1.0,0.0,2.11,13.3
2015,6,3,-1.0,0.0,1.06,16.6
2015,6,4,1.0,0.0,0.57,11.1
2015,6,5,1.0,0.0,1.56,8.8
2015,6,6,1.0,0.0,0.6,7.1
2015,6,7,-1.0,0.0,1.85,17.3
2015,6,8,-1.0,0.0,1.27,17.2
2015,6,9,-1.0,0.0,1.38,16.6
2015,6,10,1.0,0.0,2.87,19.0
2015,6,11,1.0,0.0,0.72,15.3
2015,6,12,1.0,0.0,0.57,13.7
2015,6,13,1.0,0.0,0.2,13.9
2015,6,14,1.0,0.0,0.29,13.6
2015,6,15,1.0,0.0,1.0,17.7
2015,6,16,1.0,0.0,1.95,14.8
2015,6,17,1.0,0.0,0.59,13.4
2015,6,18,1.0,0.0,1.81,14.1
2015,6,19,-1.0,0.0,1.14,12.7
2015,6,20,-1.0,0.0,2.29,19.0
2015,6,21,1.0,0.0,0.05,12.6
2015,6,22,1.0,0.0,1.11,17.8
2015,6,23,1.0,0.0,2.31,17.3
2015,6,24,1.0,0.0,1.23,17.6
2015,6,25,1.0,0.0,0.88,14.1
2015,6,26,1.0,0.0,0.18,13.2
2015,6,27,1.0,0.0,0.2,15.4
2015,6,28,1.0,0.0,1.1,18.9
2015,6,29,1.0,0.0,0.33,18.4
2015,6,30,0.71,0.71,4.71,13.15
2015,7,1,1.0,0.0,0.05,11.4
2015,7,2,-1.0,0.0,1.73,15.2
2015,7,3,-1.0,0.0,1.49,19.1
2015,7,4,1.0,0.0,0.11,17.0
2015,7,5,-1.0,0.0,1.92,20.4
2015,7,6,1.0,0.0,2.8,19.2
2015,7,7,1.0,0.0,3.82,15.4
2015,7,8,-1.0,0.0,2.2,16.3
2015,7,9,1.0,0.0,0.55,17.1
2015,7,10,-1.0,0.0,1.53,21.0
2015,7,11,-1.0,0.0,0.92,23.7
2015,7,12,1.0,0.0,0.85,22.5
2015,7,13,1.0,0.0,0.47,20.9
2015,7,14,0.71,0.71,4.23,17.4
2015,7,15,1.0,0.0,0.72,14.9
2015,7,16,-1.0,0.0,1.01,20.5
2015,7,17,1.0,0.0,0.73,20.1
2015,7,18,1.0,0.0,1.6,23.3
2015,7,19,-0.71,-0.71,3.33,24.2
2015,7,20,0.71,-0.71,3.6,22.2
2015,7,21,1.0,0.0,1.48,19.3
2015,7,22,1.0,0.0,1.26,18.8
2015,7,23,-1.0,0.0,0.9,23.1
2015,7,24,1.0,0.0,0.61,22.55
2015,7,25,1.0,0.0,0.01,23.3
2015,7,26,1.0,0.0,0.0,24.2
2015,7,27,1.0,0.0,0.03,22.3
2015,7,28,,,,23.7
2015,7,29,,,,22.7
2015,7,30,,,,21.9
2015,7,31,,,,20.0
2015,8,1,,,,19.2
2015,8,2,,,,20.6
2015,8,3,0.71,-0.71,4.43,18.6
2015,8,4,0.71,0.71,2.06,17.5
2015,8,5,1.0,0.0,1.97,16.0
2015,8,6,1.0,0.0,0.75,18.5
2015,8,7,1.0,0.0,0.66,19.0
2015,8,8,1.0,0.0,0.58,18.0
2015,8,9,1.0,0.0,1.32,21.1
2015,8,10,1.0,0.0,0.01,19.4
2015,8,11,1.0,0.0,1.05,18.6
2015,8,12,-1.0,0.0,2.08,18.5
2015,8,13,-1.0,0.0,2.44,23.9
2015,8,14,-1.0,0.0,1.51,25.8
2015,8,15,-1.0,0.0,1.21,22.8
2015,8,16,-0.71,-0.71,2.85,24.9
2015,8,17,1.0,0.0,1.28,19.6
2015,8,18,1.0,0.0,3.22,17.8
2015,8,19,1.0,0.0,2.72,17.0
2015,8,20,-0.0,-1.0,3.06,14.9
2015,8,21,-1.0,0.0,3.28,14.5
2015,8,22,-1.0,0.0,3.65,22.45
2015,8,23,-1.0,0.0,3.79,16.7
2015,8,24,-0.0,-1.0,3.5,12.9
2015,8,25,-0.0,-1.0,2.64,13.2
2015,8,26,1.0,0.0,0.72,15.1
2015,8,27,-1.0,0.0,1.06,13.4
2015,8,28,-1.0,0.0,2.23,18.9
2015,8,29,-1.0,0.0,1.93,19.9
2015,8,30,-1.0,0.0,2.68,19.3
2015,8,31,-1.0,0.0,3.11,22.7
2015,9,1,-1.0,0.0,1.6,23.7
2015,9,2,1.0,0.0,0.6,20.1
2015,9,3,1.0,0.0,0.59,16.6
2015,9,4,1.0,0.0,0.18,15.5
2015,9,5,-1.0,0.0,1.23,22.8
2015,9,6,-1.0,0.0,2.89,26.9
2015,9,7,1.0,0.0,0.32,20.9
2015,9,8,1.0,0.0,0.34,17.5
2015,9,9,-1.0,0.0,3.08,16.65
2015,9,10,1.0,0.0,1.67,15.3
2015,9,11,1.0,0.0,4.44,13.6
2015,9,12,-1.0,0.0,0.87,9.6
2015,9,13,-1.0,0.0,2.45,11.8
2015,9,14,-1.0,0.0,2.48,17.4
2015,9,15,-1.0,0.0,2.41,20.7
2015,9,16,-1.0,0.0,5.2,24.85
2015,9,17,-1.0,0.0,3.62,24.3
2015,9,18,1.0,0.0,1.39,16.4
2015,9,19,1.0,0.0,1.74,14.6
2015,9,20,-1.0,0.0,2.55,15.4
2015,9,21,-1.0,0.0,3.72,16.8
2015,9,22,-1.0,0.0,3.27,18.7
2015,9,23,1.0,0.0,1.64,11.3
2015,9,24,1.0,0.0,0.29,15.2
2015,9,25,0.71,0.71,1.84,14.9
2015,9,26,1.0,0.0,0.13,14.1
2015,9,27,-1.0,0.0,2.43,18.0
2015,9,28,1.0,0.0,1.65,18.6
2015,9,29,1.0,0.0,3.18,12.5
2015,9,30,1.0,0.0,0.6,5.8
2015,10,1,1.0,0.0,2.71,7.1
2015,10,2,1.0,0.0,2.82,7.5
2015,10,3,1.0,0.0,2.73,8.1
2015,10,4,1.0,0.0,0.19,6.2
2015,10,5,1.0,0.0,0.13,7.3
2015,10,6,1.0,0.0,0.15,13.2
2015,10,7,1.0,0.0,1.61,11.0
2015,10,8,1.0,0.0,1.2,11.3
2015,10,9,1.0,0.0,4.05,11.5
2015,10,10,-1.0,0.0,3.38,8.9
2015,10,11,-1.0,0.0,5.16,19.2
2015,10,12,-0.71,-0.71,4.09,17.1
2015,10,13,0.71,-0.71,7.47,9.8
2015,10,14,1.0,0.0,2.26,6.5
2015,10,15,-0.71,-0.71,4.18,10.8
2015,10,16,1.0,0.0,5.8,5.55
