#YY  MM DD hh mm WDIR WSPD GST  WVHT   DPD   APD MWD   PRES  ATMP  WTMP  DEWP  VIS  TIDE
#yr  mo dy hr mn degT m/s  m/s     m   sec   sec degT   hPa  degC  degC  degC   mi    ft
2019 01 01 12 00 343  6.2  7.9 99.00 99.00 99.00 999 1027.4  -8.6 999.0 999.0 99.0 99.00
2019 01 01 12 10 339  6.3  7.9 99.00 99.00 99.00 999 1027.8  -8.7 999.0 999.0 99.0 99.00
2019 01 01 12 20 353  5.6  8.2 99.00 99.00 99.00 999 1027.8  -8.5 999.0 999.0 99.0 99.00
2019 01 01 12 30 344  5.4  7.9 99.00 99.00 99.00 999 1027.8  -8.6 999.0 999.0 99.0 99.00
2019 01 01 12 40 352  5.6  7.9 99.00 99.00 99.00 999 1028.1  -8.4 999.0 999.0 99.0 99.00
2019 01 01 12 50 349  6.4  7.7 99.00 99.00 99.00 999 1028.1  -8.6 999.0 999.0 99.0 99.00
2019 01 01 13 00 352  7.5  8.8 99.00 99.00 99.00 999 1028.1  -8.6 999.0 999.0 99.0 99.00
2019 01 01 13 10 340  6.3  8.0 99.00 99.00 99.00 999 1028.1  -8.9 999.0 999.0 99.0 99.00
2019 01 01 13 20 330  5.4  7.5 99.00 99.00 99.00 999 1028.1  -9.2 999.0 999.0 99.0 99.00
2019 01 01 13 30 336  5.2  7.9 99.00 99.00 99.00 999 1028.1  -9.1 999.0 999.0 99.0 99.00
2019 01 01 13 40 323  5.1  6.6 99.00 99.00 99.00 999 1028.4  -9.2 999.0 999.0 99.0 99.00
2019 01 01 13 50 313  5.3  6.8 99.00 99.00 99.00 999 1028.4  -8.9 999.0 999.0 99.0 99.00
2019 01 01 14 00 322  4.5  6.4 99.00 99.00 99.00 999 1028.4  -9.1 999.0 999.0 99.0 99.00
2019 01 01 14 10 319  5.5  7.3 99.00 99.00 99.00 999 1028.4  -9.0 999.0 999.0 99.0 99.00
2019 01 01 14 20 340  4.2  6.9 99.00 99.00 99.00 999 1028.8  -9.1 999.0 999.0 99.0 99.00
2019 01 01 14 30 321  4.9  6.3 99.00 99.00 99.00 999 1029.1  -9.2 999.0 999.0 99.0 99.00
2019 01 01 14 40 330  4.2  5.9 99.00 99.00 99.00 999 1029.1  -9.0 999.0 999.0 99.0 99.00
2019 01 01 14 50 325  4.4  5.7 99.00 99.00 99.00 999 1029.1  -8.9 999.0 999.0 99.0 99.00
2019 01 01 15 00 243  2.9  5.0 99.00 99.00 99.00 999 1029.5  -9.5 999.0 999.0 99.0 99.00
2019 01 01 15 10 246  2.1  5.2 99.00 99.00 99.00 999 1029.5  -9.8 999.0 999.0 99.0 99.00
2019 01 01 15 20 244  3.8  5.7 99.00 99.00 99.00 999 1029.5 -10.1 999.0 999.0 99.0 99.00
2019 01 01 15 30 250  3.2  5.8 99.00 99.00 99.00 999 1029.5 -10.3 999.0 999.0 99.0 99.00
2019 01 01 15 40 251  4.7  5.7 99.00 99.00 99.00 999 1029.8 -10.5 999.0 999.0 99.0 99.00
2019 01 01 15 50 254  2.9  5.1 99.00 99.00 99.00 999 1030.1 -10.7 999.0 999.0 99.0 99.00
2019 01 01 16 00 256  3.4  4.5 99.00 99.00 99.00 999 1030.1 -10.5 999.0 999.0 99.0 99.00
2019 01 01 16 10 248  3.0  4.9 99.00 99.00 99.00 999 1030.1 -10.7 999.0 999.0 99.0 99.00
2019 01 01 16 20 245  2.9  4.8 99.00 99.00 99.00 999 1030.1 -10.8 999.0 999.0 99.0 99.00
2019 01 01 16 30 273  4.1  5.6 99.00 99.00 99.00 999 1030.1 -10.7 999.0 999.0 99.0 99.00
2019 01 01 16 40 250  3.4  5.7 99.00 99.00 99.00 999 1030.1 -10.7 999.0 999.0 99.0 99.00
2019 01 01 16 50 242  3.2  5.2 99.00 99.00 99.00 999 1029.8 -10.6 999.0 999.0 99.0 99.00
2019 01 01 17 00 243  2.8  5.2 99.00 99.00 99.00 999 1029.8 -10.7 999.0 999.0 99.0 99.00
2019 01 01 17 10 234  3.2  5.3 99.00 99.00 99.00 999 1029.8 -10.7 999.0 999.0 99.0 99.00
2019 01 01 17 20 235  3.2  5.0 99.00 99.00 99.00 999 1029.5 -10.7 999.0 999.0 99.0 99.00
2019 01 01 17 30 248  2.9  4.3 99.00 99.00 99.00 999 1029.5 -10.4 999.0 999.0 99.0 99.00
2019 01 01 17 40 223  2.6  4.2 99.00 99.00 99.00 999 1029.5 -10.4 999.0 999.0 99.0 99.00
2019 01 01 17 50 230  1.9  4.2 99.00 99.00 99.00 999 1029.1 -10.2 999.0 999.0 99.0 99.00
2019 01 01 18 00 243  1.9  4.0 99.00 99.00 99.00 999 1029.1 -10.4 999.0 999.0 99.0 99.00
2019 01 01 18 10 245  2.3  3.4 99.00 99.00 99.00 999 1028.8 -10.2 999.0 999.0 99.0 99.00
2019 01 01 18 20 224  1.5  2.7 99.00 99.00 99.00 999 1028.4 -10.2 999.0 999.0 99.0 99.00
