#YY  MM DD hh mm WDIR WSPD GST  WVHT   DPD   APD MWD   PRES  ATMP  WTMP  DEWP  VIS  TIDE
#yr  mo dy hr mn degT m/s  m/s     m   sec   sec deg    hPa  degC  degC  degC  nmi    ft
2023 10 01 11 50 210  0.6  1.3 99.00 99.00 99.00 999 1021.0  14.9 999.0 999.0 99.0 99.00
2023 10 01 12 00 211  0.7  1.7 99.00 99.00 99.00 999 1021.0  14.9 999.0 999.0 99.0 99.00
2023 10 01 12 10 184  1.0  2.1 99.00 99.00 99.00 999 1021.0  14.9 999.0 999.0 99.0 99.00
2023 10 01 12 20 208  0.7  1.6 99.00 99.00 99.00 999 1021.3  15.0 999.0 999.0 99.0 99.00
2023 10 01 12 30 205  1.7  2.1 99.00 99.00 99.00 999 1021.3  15.0 999.0 999.0 99.0 99.00
2023 10 01 12 40 187  0.3  2.2 99.00 99.00 99.00 999 1021.3  15.0 999.0 999.0 99.0 99.00
2023 10 01 12 50 192  1.4  1.8 99.00 99.00 99.00 999 1021.3  15.1 999.0 999.0 99.0 99.00
2023 10 01 13 00 199  0.5  1.5 99.00 99.00 99.00 999 1021.3  15.3 999.0 999.0 99.0 99.00
2023 10 01 13 10 199  1.2  1.5 99.00 99.00 99.00 999 1021.3  15.4 999.0 999.0 99.0 99.00
2023 10 01 13 20 193  1.2  1.5 99.00 99.00 99.00 999 1021.3  15.7 999.0 999.0 99.0 99.00
2023 10 01 13 30 161  0.3  1.4 99.00 99.00 99.00 999 1021.3  16.2 999.0 999.0 99.0 99.00
2023 10 01 13 40 203  1.0  1.2 99.00 99.00 99.00 999 1021.3  16.6 999.0 999.0 99.0 99.00
2023 10 01 13 50 178  0.1  1.5 99.00 99.00 99.00 999 1021.3  17.0 999.0 999.0 99.0 99.00
2023 10 01 14 00  71  0.0  1.0 99.00 99.00 99.00 999 1021.3  18.0 999.0 999.0 99.0 99.00
2023 10 01 14 10 307  0.0  0.3 99.00 99.00 99.00 999 1021.3  18.1 999.0 999.0 99.0 99.00
2023 10 01 14 20   2  0.7  1.0 99.00 99.00 99.00 999 1021.3  17.6 999.0 999.0 99.0 99.00
2023 10 01 14 30 358  0.2  1.1 99.00 99.00 99.00 999 1021.3  17.3 999.0 999.0 99.0 99.00
2023 10 01 14 40 358  0.5  0.7 99.00 99.00 99.00 999 1021.3  17.7 999.0 999.0 99.0 99.00
2023 10 01 15 50 347  0.7  0.9 99.00 99.00 99.00 999 1021.0  18.1 999.0 999.0 99.0 99.00
2023 10 01 16 00 340  0.5  0.8 99.00 99.00 99.00 999 1021.0  18.4 999.0 999.0 99.0 99.00
2023 10 01 16 10   0  0.0  0.9 99.00 99.00 99.00 999 1021.0  18.4 999.0 999.0 99.0 99.00
2023 10 01 16 20  16  0.4  0.6 99.00 99.00 99.00 999 1021.0  18.7 999.0 999.0 99.0 99.00
2023 10 01 16 30  26  0.3  0.6 99.00 99.00 99.00 999 1021.0  19.0 999.0 999.0 99.0 99.00
2023 10 01 16 40  30  0.5  0.7 99.00 99.00 99.00 999 1021.0  19.2 999.0 999.0 99.0 99.00
2023 10 01 16 50  17  0.6  0.9 99.00 99.00 99.00 999 1021.0  19.7 999.0 999.0 99.0 99.00
2023 10 01 17 00   5  0.7  1.0 99.00 99.00 99.00 999 1021.0  19.1 999.0 999.0 99.0 99.00
2023 10 01 17 10  10  0.9  1.0 99.00 99.00 99.00 999 1020.7  19.0 999.0 999.0 99.0 99.00
2023 10 01 17 20  17  0.4  1.1 99.00 99.00 99.00 999 1020.7  19.2 999.0 999.0 99.0 99.00
2023 10 01 17 30 354  0.4  0.8 99.00 99.00 99.00 999 1020.7  19.3 999.0 999.0 99.0 99.00
2023 10 01 17 40 342  0.7  1.3 99.00 99.00 99.00 999 1020.3  19.2 999.0 999.0 99.0 99.00
2023 10 01 17 50  15  0.7  1.2 99.00 99.00 99.00 999 1020.3  19.4 999.0 999.0 99.0 99.00
2023 10 01 18 00   3  0.9  1.2 99.00 99.00 99.00 999 1020.3  19.6 999.0 999.0 99.0 99.00
2023 10 01 18 10   7  0.5  1.0 99.00 99.00 99.00 999 1020.3  19.6 999.0 999.0 99.0 99.00
2023 10 01 18 20  20  0.3  1.0 99.00 99.00 99.00 999 1020.0  20.0 999.0 999.0 99.0 99.00
2023 10 01 18 30 340  0.3  1.1 99.00 99.00 99.00 999 1019.6  20.0 999.0 999.0 99.0 99.00
2023 10 01 18 40   4  1.1  1.3 99.00 99.00 99.00 999 1019.6  19.9 999.0 999.0 99.0 99.00
2023 10 01 18 50 325  0.9  1.5 99.00 99.00 99.00 999 1019.3  20.0 999.0 999.0 99.0 99.00
2023 10 01 19 00 316  1.5  1.7 99.00 99.00 99.00 999 1019.0  19.6 999.0 999.0 99.0 99.00
2023 10 01 19 10 330  0.2  1.8 99.00 99.00 99.00 999 1019.0  20.0 999.0 999.0 99.0 99.00
2023 10 01 19 20 315  1.2  1.5 99.00 99.00 99.00 999 1018.6  20.2 999.0 999.0 99.0 99.00
2023 10 01 19 30 334  1.1  1.8 99.00 99.00 99.00 999 1018.6  20.2 999.0 999.0 99.0 99.00
2023 10 01 19 40  12  0.7  1.7 99.00 99.00 99.00 999 1018.3  20.8 999.0 999.0 99.0 99.00
2023 10 01 19 50 313  1.9  2.1 99.00 99.00 99.00 999 1018.3  20.4 999.0 999.0 99.0 99.00
2023 10 01 20 00 307  1.4  2.0 99.00 99.00 99.00 999 1017.9  20.4 999.0 999.0 99.0 99.00
2023 10 01 20 10 304  2.3  2.7 99.00 99.00 99.00 999 1017.6  20.4 999.0 999.0 99.0 99.00
2023 10 01 20 20 309  1.8  2.9 99.00 99.00 99.00 999 1017.6  20.5 999.0 999.0 99.0 99.00
2023 10 01 20 30 308  1.8  2.7 99.00 99.00 99.00 999 1017.6  20.4 999.0 999.0 99.0 99.00
2023 10 01 20 40 330  1.3  2.0 99.00 99.00 99.00 999 1017.6  20.6 999.0 999.0 99.0 99.00
2023 10 01 20 50  30  1.4  2.3 99.00 99.00 99.00 999 1017.3  20.6 999.0 999.0 99.0 99.00
2023 10 01 21 00  31  1.9  2.6 99.00 99.00 99.00 999 1017.3  21.4 999.0 999.0 99.0 99.00
2023 10 01 21 10  29  1.2  2.3 99.00 99.00 99.00 999 1017.3  21.2 999.0 999.0 99.0 99.00
2023 10 01 21 20 280  0.2  1.1 99.00 99.00 99.00 999 1017.3  21.1 999.0 999.0 99.0 99.00
2023 10 01 21 30 197  0.1  0.7 99.00 99.00 99.00 999 1016.9  21.5 999.0 999.0 99.0 99.00
2023 10 01 21 40  21  0.0  0.7 99.00 99.00 99.00 999 1016.9  21.8 999.0 999.0 99.0 99.00
2023 10 01 21 50 332  0.7  1.6 99.00 99.00 99.00 999 1017.3  21.0 999.0 999.0 99.0 99.00
2023 10 01 22 00 305  0.1  1.2 99.00 99.00 99.00 999 1016.9  21.4 999.0 999.0 99.0 99.00
2023 10 01 22 10 305  0.3  0.6 99.00 99.00 99.00 999 1016.9  22.2 999.0 999.0 99.0 99.00
2023 10 01 22 20 317  1.0  1.3 99.00 99.00 99.00 999 1016.9  21.3 999.0 999.0 99.0 99.00
2023 10 01 22 30 311  0.7  1.5 99.00 99.00 99.00 999 1016.9  20.8 999.0 999.0 99.0 99.00
2023 10 01 22 40 305  0.9  1.4 99.00 99.00 99.00 999 1017.3  20.4 999.0 999.0 99.0 99.00
2023 10 01 22 50 301  1.4  1.5 99.00 99.00 99.00 999 1017.3  20.0 999.0 999.0 99.0 99.00
2023 10 01 23 00 287  0.2  1.3 99.00 99.00 99.00 999 1017.3  20.2 999.0 999.0 99.0 99.00
2023 10 01 23 10   0  0.0  0.7 99.00 99.00 99.00 999 1017.3  20.2 999.0 999.0 99.0 99.00
2023 10 01 23 20   0  0.0  0.1 99.00 99.00 99.00 999 1017.3  20.1 999.0 999.0 99.0 99.00
2023 10 01 23 30   0  0.0  0.0 99.00 99.00 99.00 999 1017.3  19.9 999.0 999.0 99.0 99.00
2023 10 01 23 40   0  0.0  0.0 99.00 99.00 99.00 999 1017.3  19.7 999.0 999.0 99.0 99.00
2023 10 01 23 50   0  0.0  0.1 99.00 99.00 99.00 999 1017.6  19.6 999.0 999.0 99.0 99.00
2023 10 02 00 10 171  0.2  0.6 99.00 99.00 99.00 999 1017.6  19.4 999.0 999.0 99.0 99.00
2023 10 02 00 20 177  0.4  0.7 99.00 99.00 99.00 999 1017.6  19.7 999.0 999.0 99.0 99.00
2023 10 02 00 30 171  0.4  0.8 99.00 99.00 99.00 999 1017.6  19.9 999.0 999.0 99.0 99.00
2023 10 02 00 40 189  0.3  0.6 99.00 99.00 99.00 999 1017.6  20.0 999.0 999.0 99.0 99.00
2023 10 02 00 50 202  0.7  0.9 99.00 99.00 99.00 999 1017.6  20.0 999.0 999.0 99.0 99.00
2023 10 02 01 00 200  0.5  1.0 99.00 99.00 99.00 999 1017.6  20.1 999.0 999.0 99.0 99.00
2023 10 02 01 10 186  0.5  1.1 99.00 99.00 99.00 999 1017.6  20.1 999.0 999.0 99.0 99.00
2023 10 02 01 20 196  0.5  1.5 99.00 99.00 99.00 999 1017.6  20.0 999.0 999.0 99.0 99.00
2023 10 02 01 30 201  1.1  1.9 99.00 99.00 99.00 999 1017.6  20.0 999.0 999.0 99.0 99.00
2023 10 02 01 40 209  1.8  2.3 99.00 99.00 99.00 999 1017.6  20.0 999.0 999.0 99.0 99.00
2023 10 02 02 30 191  2.1  4.0 99.00 99.00 99.00 999 1017.6  24.1 999.0 999.0 99.0 99.00
2023 10 02 02 40 192  2.5  4.5 99.00 99.00 99.00 999 1017.6  25.1 999.0 999.0 99.0 99.00
