YY,MM,DD,WDIR,WSPD,ATMP
2015.0,9.0,5.0,1.0,1.77,17.6
2015.0,9.0,6.0,5.0,2.31,20.1
2015.0,9.0,7.0,7.0,3.21,21.6
2015.0,9.0,8.0,6.0,2.87,19.4
2015.0,9.0,9.0,6.0,4.96,18.0
2015.0,9.0,10.0,7.0,3.7,17.25
2015.0,9.0,11.0,7.0,3.14,12.7
2015.0,9.0,12.0,7.0,1.77,13.6
2015.0,9.0,13.0,5.0,5.08,15.9
2015.0,9.0,14.0,5.0,3.3,18.4
2015.0,9.0,15.0,1.0,2.14,17.6
2015.0,9.0,16.0,5.0,5.03,24.0
2015.0,9.0,17.0,5.0,3.75,21.05
2015.0,9.0,18.0,7.0,2.8,16.75
2015.0,9.0,19.0,7.0,4.94,15.6
2015.0,9.0,20.0,5.0,4.68,16.7
2015.0,9.0,21.0,5.0,3.38,17.55
2015.0,9.0,22.0,5.0,3.62,20.2
2015.0,9.0,23.0,1.0,3.92,13.1
2015.0,9.0,24.0,1.0,5.47,12.6
2015.0,9.0,25.0,1.0,3.09,13.0
2015.0,9.0,26.0,1.0,3.16,12.7
2015.0,9.0,27.0,1.0,1.4,12.8
2015.0,9.0,28.0,6.0,1.94,18.9
2015.0,9.0,29.0,0.0,2.02,12.25
2015.0,9.0,30.0,5.0,1.69,11.6
2015.0,10.0,1.0,1.0,3.43,11.5
2015.0,10.0,2.0,1.0,5.03,11.2
2015.0,10.0,3.0,1.0,5.51,10.9
2015.0,10.0,4.0,1.0,3.04,10.3
2015.0,10.0,5.0,5.0,1.92,10.7
2015.0,10.0,6.0,5.0,3.91,14.2
2015.0,10.0,7.0,1.0,1.93,10.3
2015.0,10.0,8.0,1.0,2.12,10.6
2015.0,10.0,9.0,7.0,3.19,10.7
2015.0,10.0,10.0,5.0,5.24,10.2
2015.0,10.0,11.0,5.0,4.83,17.4
2015.0,10.0,12.0,5.0,6.29,14.7
2015.0,10.0,13.0,7.0,5.26,8.7
2015.0,10.0,14.0,5.0,4.42,9.15
2015.0,10.0,15.0,6.0,6.35,11.5
2015.0,10.0,16.0,7.0,4.57,5.6
2015.0,10.0,17.0,6.0,2.16,5.2
2015.0,10.0,18.0,1.0,1.82,6.95
2015.0,10.0,19.0,5.0,3.73,12.5
2015.0,10.0,20.0,1.0,6.16,10.6
2015.0,10.0,21.0,1.0,6.11,9.6
2015.0,10.0,22.0,5.0,3.11,8.2
2015.0,10.0,23.0,1.0,3.86,8.7
2015.0,10.0,24.0,7.0,2.96,9.7
2015.0,10.0,25.0,6.0,2.63,8.5
2015.0,10.0,26.0,1.0,2.47,8.15
2015.0,10.0,27.0,1.0,4.66,9.0
2015.0,10.0,28.0,1.0,4.36,8.5
2015.0,10.0,29.0,7.0,4.47,5.4
2015.0,10.0,30.0,5.0,3.61,6.6
2015.0,10.0,31.0,5.0,3.03,8.2
2016.0,6.0,1.0,1.0,3.38,6.6
2016.0,6.0,2.0,6.0,4.24,13.9
2016.0,6.0,3.0,1.0,1.91,9.5
2016.0,6.0,4.0,1.0,2.51,7.7
2016.0,6.0,5.0,7.0,2.99,13.05
2016.0,6.0,6.0,7.0,5.25,14.5
2016.0,6.0,7.0,0.0,2.76,13.7
2016.0,6.0,8.0,1.0,1.51,11.0
2016.0,6.0,9.0,1.0,1.71,10.9
2016.0,6.0,10.0,1.0,2.5,9.7
2016.0,6.0,11.0,7.0,4.29,22.7
2016.0,6.0,12.0,1.0,3.7,13.05
2016.0,6.0,13.0,1.0,2.83,9.15
2016.0,6.0,14.0,1.0,4.04,9.3
2016.0,6.0,15.0,1.0,3.21,9.6
2016.0,6.0,16.0,1.0,1.24,10.8
2016.0,6.0,17.0,1.0,1.13,14.5
2016.0,6.0,18.0,1.0,1.22,18.25
2016.0,6.0,19.0,1.0,2.68,17.55
2016.0,6.0,20.0,6.0,6.97,22.0
2016.0,6.0,21.0,6.0,6.15,19.3
2016.0,6.0,22.0,1.0,2.75,14.1
2016.0,6.0,23.0,1.0,1.71,15.2
2016.0,6.0,24.0,5.0,2.44,21.5
2016.0,6.0,25.0,1.0,2.04,16.8
2016.0,6.0,26.0,5.0,5.79,20.0
2016.0,6.0,27.0,7.0,4.56,18.5
2016.0,6.0,28.0,2.0,1.57,16.7
2016.0,6.0,29.0,5.0,3.57,20.0
2016.0,6.0,30.0,5.0,1.92,18.5
2016.0,7.0,1.0,0.0,2.27,15.0
2016.0,7.0,2.0,5.0,2.21,19.6
2016.0,7.0,3.0,1.0,1.02,19.9
2016.0,7.0,4.0,5.0,2.72,20.45
2016.0,7.0,5.0,5.0,3.25,23.2
2016.0,7.0,6.0,7.0,2.09,21.3
2016.0,7.0,7.0,1.0,2.03,17.0
2016.0,7.0,8.0,1.0,3.11,16.1
2016.0,7.0,9.0,1.0,1.59,16.1
2016.0,7.0,10.0,1.0,3.66,16.55
2016.0,7.0,11.0,1.0,2.23,16.7
2016.0,7.0,12.0,5.0,5.56,20.7
2016.0,7.0,13.0,5.0,6.48,22.7
2016.0,7.0,14.0,6.0,4.79,18.9
2016.0,7.0,15.0,1.0,1.31,16.8
2016.0,7.0,16.0,1.0,1.23,15.3
2016.0,7.0,17.0,1.0,4.3,19.3
2016.0,7.0,18.0,7.0,3.74,22.05
2016.0,7.0,19.0,1.0,1.48,19.5
2016.0,7.0,20.0,1.0,1.3,18.35
2016.0,7.0,21.0,6.0,3.92,21.2
2016.0,7.0,22.0,6.0,3.32,25.5
2016.0,7.0,23.0,1.0,2.71,21.6
2016.0,7.0,24.0,6.0,3.92,18.8
2016.0,7.0,25.0,6.0,4.08,23.4
2016.0,7.0,26.0,5.0,3.41,25.2
2016.0,7.0,27.0,1.0,3.22,20.2
2016.0,7.0,28.0,1.0,2.36,18.6
2016.0,7.0,29.0,1.0,1.29,17.8
2016.0,7.0,30.0,1.0,1.45,18.4
2016.0,7.0,31.0,1.0,1.87,19.6
2016.0,8.0,1.0,1.0,2.0,20.3
2016.0,8.0,2.0,1.0,1.81,20.6
2016.0,8.0,3.0,1.0,1.37,23.6
2016.0,8.0,4.0,5.0,3.49,23.2
2016.0,8.0,5.0,6.0,5.09,20.7
2016.0,8.0,6.0,7.0,3.38,20.85
2016.0,8.0,7.0,0.0,1.62,21.8
2016.0,8.0,8.0,1.0,1.22,21.05
2016.0,8.0,9.0,5.0,3.6,22.1
2016.0,8.0,10.0,1.0,3.83,20.2
2016.0,8.0,11.0,1.0,3.05,18.6
2016.0,8.0,12.0,1.0,2.2,18.6
2016.0,8.0,13.0,7.0,2.33,17.4
2016.0,8.0,14.0,7.0,2.54,21.95
2016.0,8.0,15.0,5.0,1.99,22.4
2016.0,8.0,16.0,1.0,1.65,22.1
2016.0,8.0,17.0,5.0,2.02,23.0
2016.0,8.0,18.0,5.0,2.67,24.4
2016.0,8.0,19.0,7.0,2.01,23.0
2016.0,8.0,20.0,7.0,2.66,20.1
2016.0,8.0,21.0,7.0,3.64,17.3
2016.0,8.0,22.0,5.0,3.96,18.6
2016.0,8.0,23.0,5.0,3.65,23.9
2016.0,8.0,24.0,5.0,3.06,23.8
2016.0,8.0,25.0,6.0,5.81,20.4
2016.0,8.0,26.0,7.0,4.23,18.15
2016.0,8.0,27.0,1.0,1.67,18.1
2016.0,8.0,28.0,6.0,1.58,17.05
2016.0,8.0,29.0,1.0,2.36,19.1
2016.0,8.0,30.0,0.0,2.85,21.4
2016.0,8.0,31.0,0.0,1.87,20.0
2016.0,9.0,1.0,1.0,2.53,18.7
2016.0,9.0,2.0,1.0,1.67,17.45
2016.0,9.0,3.0,5.0,2.7,18.6
2016.0,9.0,4.0,4.0,2.78,19.8
2016.0,9.0,5.0,5.0,3.29,22.0
2016.0,9.0,6.0,5.0,1.86,22.25
2016.0,9.0,7.0,1.0,2.5,19.2
2016.0,9.0,8.0,6.0,4.6,18.2
2016.0,9.0,9.0,5.0,2.43,19.0
2016.0,9.0,10.0,7.0,3.5,18.6
2016.0,9.0,11.0,5.0,4.12,17.0
2016.0,9.0,12.0,5.0,3.7,20.0
2016.0,9.0,13.0,7.0,3.0,15.1
2016.0,9.0,14.0,7.0,2.87,12.35
2016.0,9.0,15.0,1.0,1.77,14.5
2016.0,9.0,16.0,1.0,1.95,17.65
2016.0,9.0,17.0,6.0,3.67,18.05
2016.0,9.0,18.0,1.0,1.95,16.0
2016.0,9.0,19.0,6.0,4.77,18.1
2016.0,9.0,20.0,5.0,3.34,17.15
2016.0,9.0,21.0,1.0,2.48,16.4
2016.0,9.0,22.0,1.0,2.79,15.0
2016.0,9.0,23.0,1.0,4.5,14.45
2016.0,9.0,24.0,1.0,4.37,14.7
2016.0,9.0,25.0,1.0,3.1,15.4
2016.0,9.0,26.0,6.0,7.24,12.6
2016.0,9.0,27.0,6.0,4.54,11.8
2016.0,9.0,28.0,0.0,2.97,12.5
2016.0,9.0,29.0,1.0,1.86,13.7
2016.0,9.0,30.0,1.0,3.32,12.6
2016.0,10.0,1.0,1.0,2.1,12.4
2016.0,10.0,2.0,1.0,0.98,13.6
2016.0,10.0,3.0,1.0,2.03,13.0
2016.0,10.0,4.0,1.0,2.27,13.3
2016.0,10.0,5.0,5.0,4.11,16.7
2016.0,10.0,6.0,5.0,3.85,13.0
2016.0,10.0,7.0,7.0,6.44,7.0
2016.0,10.0,8.0,6.0,4.54,6.3
2016.0,10.0,9.0,7.0,1.77,9.1
2016.0,10.0,10.0,5.0,3.07,11.0
2016.0,10.0,11.0,5.0,3.05,16.1
2016.0,10.0,12.0,7.0,3.76,7.6
2016.0,10.0,13.0,6.0,3.85,5.5
2016.0,10.0,14.0,5.0,3.02,9.7
2016.0,10.0,15.0,5.0,5.4,17.2
2016.0,10.0,16.0,1.0,2.49,11.6
2016.0,10.0,17.0,1.0,4.29,9.8
2016.0,10.0,18.0,5.0,2.65,11.9
2016.0,10.0,19.0,6.0,4.26,8.6
2016.0,10.0,20.0,7.0,2.65,7.1
2016.0,10.0,21.0,1.0,1.56,6.7
2016.0,10.0,22.0,4.0,1.64,9.4
2016.0,10.0,23.0,1.0,3.95,9.45
2016.0,10.0,24.0,7.0,2.67,6.1
2016.0,10.0,25.0,1.0,3.34,7.4
2016.0,10.0,26.0,2.0,3.42,7.0
2016.0,10.0,27.0,5.0,2.72,6.3
2016.0,10.0,28.0,4.0,2.56,7.9
2016.0,10.0,29.0,7.0,3.0,11.4
2016.0,10.0,30.0,7.0,2.68,6.8
2016.0,10.0,31.0,4.0,2.7,6.4
2017.0,6.0,1.0,5.0,2.58,17.45
2017.0,6.0,2.0,1.0,2.1,13.25
2017.0,6.0,3.0,1.0,1.76,9.8
2017.0,6.0,4.0,1.0,4.16,11.5
2017.0,6.0,5.0,1.0,1.81,9.2
2017.0,6.0,6.0,1.0,1.26,13.4
2017.0,6.0,7.0,1.0,1.28,13.8
2017.0,6.0,8.0,1.0,1.42,16.8
2017.0,6.0,9.0,1.0,1.85,13.4
2017.0,6.0,10.0,1.0,4.56,15.0
2017.0,6.0,11.0,6.0,2.59,17.85
2017.0,6.0,12.0,2.0,2.19,17.95
2017.0,6.0,13.0,1.0,4.02,14.1
2017.0,6.0,14.0,1.0,4.01,10.75
2017.0,6.0,15.0,1.0,3.27,9.7
2017.0,6.0,16.0,6.0,4.93,22.65
2017.0,6.0,17.0,1.0,2.08,18.4
2017.0,6.0,18.0,7.0,3.68,17.2
2017.0,6.0,19.0,7.0,4.18,16.4
2017.0,6.0,20.0,7.0,2.57,17.6
2017.0,6.0,21.0,1.0,1.29,15.9
2017.0,6.0,22.0,5.0,2.83,15.9
2017.0,6.0,23.0,6.0,5.62,18.45
2017.0,6.0,24.0,7.0,5.28,15.6
2017.0,6.0,25.0,7.0,4.24,14.9
2017.0,6.0,26.0,7.0,3.71,14.2
2017.0,6.0,27.0,5.0,4.1,17.15
2017.0,6.0,28.0,1.0,3.08,12.55
2017.0,6.0,29.0,7.0,2.88,16.3
2017.0,6.0,30.0,7.0,1.79,17.3
2017.0,7.0,1.0,6.0,2.57,16.3
2017.0,7.0,2.0,7.0,3.02,20.3
2017.0,7.0,3.0,1.0,1.22,17.7
2017.0,7.0,4.0,1.0,1.72,15.1
2017.0,7.0,5.0,5.0,3.19,17.4
2017.0,7.0,6.0,5.0,4.53,25.0
2017.0,7.0,7.0,7.0,2.61,19.4
2017.0,7.0,8.0,6.0,3.77,20.5
2017.0,7.0,9.0,5.0,2.5,18.2
2017.0,7.0,10.0,1.0,1.77,18.6
2017.0,7.0,11.0,1.0,1.99,20.3
2017.0,7.0,12.0,1.0,6.14,13.7
2017.0,7.0,13.0,1.0,3.46,12.1
2017.0,7.0,14.0,4.0,1.95,14.5
2017.0,7.0,15.0,5.0,3.88,22.3
2017.0,7.0,16.0,1.0,3.93,16.6
2017.0,7.0,17.0,1.0,2.16,15.3
2017.0,7.0,18.0,5.0,2.39,20.8
2017.0,7.0,19.0,7.0,1.57,21.95
2017.0,7.0,20.0,6.0,2.17,21.1
2017.0,7.0,21.0,1.0,2.08,21.0
2017.0,7.0,22.0,1.0,1.8,17.8
2017.0,7.0,23.0,1.0,1.41,15.3
2017.0,7.0,24.0,1.0,1.33,16.1
2017.0,7.0,25.0,1.0,1.95,17.9
2017.0,7.0,26.0,6.0,2.38,22.2
2017.0,7.0,27.0,0.0,1.74,22.6
2017.0,7.0,28.0,,,
2017.0,7.0,29.0,,,
2017.0,7.0,30.0,5.0,4.06,29.45
2017.0,7.0,31.0,5.0,3.2,25.1
2017.0,8.0,1.0,5.0,3.35,25.25
2017.0,8.0,2.0,1.0,3.32,19.4
2017.0,8.0,3.0,1.0,3.55,14.5
2017.0,8.0,4.0,7.0,3.56,14.3
2017.0,8.0,5.0,5.0,2.68,18.2
2017.0,8.0,6.0,1.0,1.87,19.5
2017.0,8.0,7.0,6.0,2.45,18.3
2017.0,8.0,8.0,6.0,5.33,22.6
2017.0,8.0,9.0,1.0,1.9,19.1
2017.0,8.0,10.0,1.0,2.15,17.2
2017.0,8.0,11.0,1.0,1.19,17.3
2017.0,8.0,12.0,5.0,2.0,20.05
2017.0,8.0,13.0,5.0,2.29,20.2
2017.0,8.0,14.0,1.0,1.42,18.1
2017.0,8.0,15.0,1.0,2.0,18.7
2017.0,8.0,16.0,1.0,3.96,17.1
2017.0,8.0,17.0,1.0,4.95,17.3
2017.0,8.0,18.0,5.0,2.62,18.8
2017.0,8.0,19.0,5.0,3.79,20.8
2017.0,8.0,20.0,5.0,2.86,21.9
2017.0,8.0,21.0,7.0,2.22,19.7
2017.0,8.0,22.0,7.0,3.99,16.7
2017.0,8.0,23.0,7.0,3.27,17.05
2017.0,8.0,24.0,1.0,2.25,16.7
2017.0,8.0,25.0,1.0,2.07,16.1
2017.0,8.0,26.0,2.0,2.01,15.9
2017.0,8.0,27.0,2.0,2.34,17.0
2017.0,8.0,28.0,7.0,1.55,17.6
2017.0,8.0,29.0,1.0,1.11,17.0
2017.0,8.0,30.0,1.0,3.08,20.6
2017.0,8.0,31.0,2.0,3.35,16.75
2017.0,9.0,1.0,5.0,2.84,15.2
2017.0,9.0,2.0,5.0,3.81,18.8
2017.0,9.0,3.0,5.0,4.13,19.9
2017.0,9.0,4.0,7.0,4.59,17.6
2017.0,9.0,5.0,7.0,5.3,13.7
2017.0,9.0,6.0,7.0,2.0,12.9
2017.0,9.0,7.0,6.0,1.59,13.3
2017.0,9.0,8.0,1.0,2.19,14.2
2017.0,9.0,9.0,1.0,2.56,14.1
2017.0,9.0,10.0,1.0,1.9,15.9
2017.0,9.0,11.0,5.0,3.33,18.3
2017.0,9.0,12.0,5.0,2.48,21.2
2017.0,9.0,13.0,1.0,1.01,19.5
2017.0,9.0,14.0,1.0,2.0,18.4
2017.0,9.0,15.0,1.0,4.51,17.5
2017.0,9.0,16.0,1.0,3.6,15.5
2017.0,9.0,17.0,6.0,4.22,16.1
2017.0,9.0,18.0,5.0,1.59,13.6
2017.0,9.0,19.0,1.0,2.67,15.55
2017.0,9.0,20.0,1.0,3.75,17.9
2017.0,9.0,21.0,1.0,2.65,16.5
2017.0,9.0,22.0,1.0,2.81,16.8
2017.0,9.0,23.0,5.0,1.97,18.7
2017.0,9.0,24.0,1.0,1.62,19.1
2017.0,9.0,25.0,5.0,2.25,16.1
2017.0,9.0,26.0,1.0,3.33,14.1
2017.0,9.0,27.0,6.0,3.93,12.5
2017.0,9.0,28.0,5.0,3.55,14.2
2017.0,9.0,29.0,7.0,2.5,13.1
2017.0,9.0,30.0,5.0,1.82,11.7
2017.0,10.0,1.0,4.0,1.79,15.5
2017.0,10.0,2.0,3.0,1.65,16.3
2017.0,10.0,3.0,1.0,2.33,16.2
2017.0,10.0,4.0,6.0,4.82,11.9
2017.0,10.0,5.0,5.0,3.56,10.6
2017.0,10.0,6.0,1.0,2.32,12.9
2017.0,10.0,7.0,1.0,1.82,12.2
2017.0,10.0,8.0,5.0,3.28,14.75
2017.0,10.0,9.0,7.0,2.83,10.3
2017.0,10.0,10.0,7.0,2.74,7.3
2017.0,10.0,11.0,1.0,1.78,8.5
2017.0,10.0,12.0,4.0,2.05,13.2
2017.0,10.0,13.0,6.0,3.66,13.7
2017.0,10.0,14.0,1.0,3.16,11.3
2017.0,10.0,15.0,6.0,3.74,8.6
2017.0,10.0,16.0,5.0,4.98,7.85
2017.0,10.0,17.0,5.0,3.69,13.5
2017.0,10.0,18.0,5.0,4.51,15.8
2017.0,10.0,19.0,5.0,4.09,12.45
2017.0,10.0,20.0,1.0,1.05,13.2
2017.0,10.0,21.0,5.0,1.89,16.6
2017.0,10.0,22.0,5.0,5.21,13.4
2017.0,10.0,23.0,5.0,3.94,12.8
2017.0,10.0,24.0,7.0,7.1,7.6
2017.0,10.0,25.0,1.0,3.03,5.8
2017.0,10.0,26.0,2.0,2.54,8.45
2017.0,10.0,27.0,0.0,5.49,1.8
2017.0,10.0,28.0,7.0,4.27,0.7
2017.0,10.0,29.0,5.0,3.73,0.35
2017.0,10.0,30.0,6.0,5.87,2.5
2017.0,10.0,31.0,6.0,4.9,-0.5
2018.0,6.0,1.0,1.0,5.61,7.6
2018.0,6.0,2.0,1.0,6.55,6.1
2018.0,6.0,3.0,6.0,4.23,8.6
2018.0,6.0,4.0,6.0,6.0,17.0
2018.0,6.0,5.0,1.0,2.25,11.5
2018.0,6.0,6.0,1.0,3.29,10.9
2018.0,6.0,7.0,1.0,1.9,16.5
2018.0,6.0,8.0,1.0,1.86,12.0
2018.0,6.0,9.0,1.0,2.8,10.3
2018.0,6.0,10.0,1.0,2.99,10.15
2018.0,6.0,11.0,1.0,2.21,10.8
2018.0,6.0,12.0,1.0,1.05,12.7
2018.0,6.0,13.0,6.0,5.22,20.55
2018.0,6.0,14.0,1.0,2.04,15.6
2018.0,6.0,15.0,1.0,2.57,12.7
2018.0,6.0,16.0,1.0,2.27,10.2
2018.0,6.0,17.0,1.0,1.59,16.7
2018.0,6.0,18.0,1.0,1.65,20.1
2018.0,6.0,19.0,1.0,1.4,15.4
2018.0,6.0,20.0,2.0,1.13,15.95
2018.0,6.0,21.0,1.0,2.59,12.8
2018.0,6.0,22.0,1.0,1.19,14.0
2018.0,6.0,23.0,1.0,1.74,14.5
2018.0,6.0,24.0,1.0,6.12,11.25
2018.0,6.0,25.0,1.0,4.12,11.9
2018.0,6.0,26.0,1.0,3.32,11.4
2018.0,6.0,27.0,1.0,1.72,12.9
2018.0,6.0,28.0,5.0,2.18,21.0
2018.0,6.0,29.0,1.0,1.73,17.1
2018.0,6.0,30.0,1.0,1.37,16.3
2018.0,7.0,1.0,7.0,2.2,17.7
2018.0,7.0,2.0,5.0,3.53,19.2
2018.0,7.0,3.0,1.0,1.51,18.5
2018.0,7.0,4.0,1.0,1.8,15.2
2018.0,7.0,5.0,7.0,3.87,23.0
2018.0,7.0,6.0,2.0,1.73,21.8
2018.0,7.0,7.0,5.0,4.36,23.8
2018.0,7.0,8.0,5.0,5.56,25.5
2018.0,7.0,9.0,2.0,2.1,22.65
2018.0,7.0,10.0,7.0,2.13,24.3
2018.0,7.0,11.0,1.0,2.5,17.7
2018.0,7.0,12.0,5.0,4.22,21.55
2018.0,7.0,13.0,5.0,3.39,25.5
2018.0,7.0,14.0,5.0,1.95,26.9
2018.0,7.0,15.0,5.0,3.48,26.8
2018.0,7.0,16.0,6.0,5.25,23.1
2018.0,7.0,17.0,1.0,2.02,18.8
2018.0,7.0,18.0,2.0,1.59,18.2
2018.0,7.0,19.0,1.0,1.97,19.95
2018.0,7.0,20.0,1.0,1.47,18.3
2018.0,7.0,21.0,1.0,1.54,20.25
2018.0,7.0,22.0,1.0,2.46,18.9
2018.0,7.0,23.0,1.0,1.78,18.75
2018.0,7.0,24.0,7.0,5.39,22.8
2018.0,7.0,25.0,6.0,3.32,21.35
2018.0,7.0,26.0,7.0,4.09,18.3
2018.0,7.0,27.0,7.0,2.65,19.1
2018.0,7.0,28.0,5.0,1.75,21.4
2018.0,7.0,29.0,7.0,1.8,21.5
2018.0,7.0,30.0,3.0,1.72,22.8
2018.0,7.0,31.0,5.0,3.05,23.1
2018.0,8.0,1.0,1.0,3.17,16.2
2018.0,8.0,2.0,1.0,1.5,12.7
2018.0,8.0,3.0,1.0,1.87,14.5
2018.0,8.0,4.0,,,
2018.0,8.0,5.0,,,
2018.0,8.0,6.0,7.0,2.78,21.9
2018.0,8.0,7.0,1.0,1.34,17.1
2018.0,8.0,8.0,5.0,2.56,17.55
2018.0,8.0,9.0,7.0,2.01,24.8
2018.0,8.0,10.0,0.0,1.69,25.0
2018.0,8.0,11.0,5.0,2.22,24.3
2018.0,8.0,12.0,1.0,1.11,20.5
2018.0,8.0,13.0,5.0,2.72,23.0
2018.0,8.0,14.0,5.0,2.42,25.2
2018.0,8.0,15.0,1.0,2.27,18.9
2018.0,8.0,16.0,1.0,1.34,17.5
2018.0,8.0,17.0,1.0,1.8,20.3
2018.0,8.0,18.0,1.0,1.87,18.6
2018.0,8.0,19.0,1.0,1.0,18.3
2018.0,8.0,20.0,1.0,1.86,20.4
2018.0,8.0,21.0,1.0,2.19,17.9
2018.0,8.0,22.0,6.0,5.75,19.85
2018.0,8.0,23.0,5.0,4.48,21.8
2018.0,8.0,24.0,1.0,1.65,18.8
2018.0,8.0,25.0,1.0,1.15,18.4
2018.0,8.0,26.0,5.0,1.65,19.3
2018.0,8.0,27.0,1.0,1.76,20.2
2018.0,8.0,28.0,1.0,2.23,15.2
2018.0,8.0,29.0,0.0,1.88,13.5
2018.0,8.0,30.0,6.0,1.72,17.15
2018.0,8.0,31.0,5.0,1.77,19.9
2018.0,9.0,1.0,5.0,2.4,19.7
2018.0,9.0,2.0,6.0,2.34,21.1
2018.0,9.0,3.0,1.0,3.23,19.8
2018.0,9.0,4.0,1.0,1.97,18.3
2018.0,9.0,5.0,0.0,2.08,18.7
2018.0,9.0,6.0,7.0,1.66,16.9
2018.0,9.0,7.0,1.0,1.44,17.8
2018.0,9.0,8.0,1.0,4.18,16.7
2018.0,9.0,9.0,1.0,2.59,15.8
2018.0,9.0,10.0,5.0,1.78,16.2
2018.0,9.0,11.0,1.0,2.09,18.4
2018.0,9.0,12.0,5.0,3.46,22.4
2018.0,9.0,13.0,4.0,2.51,20.0
2018.0,9.0,14.0,5.0,1.72,23.4
2018.0,9.0,15.0,1.0,3.6,18.4
2018.0,9.0,16.0,1.0,3.46,17.5
2018.0,9.0,17.0,7.0,2.28,17.5
2018.0,9.0,18.0,1.0,3.31,14.9
2018.0,9.0,19.0,2.0,2.77,14.3
2018.0,9.0,20.0,1.0,3.85,14.3
2018.0,9.0,21.0,7.0,5.61,13.9
2018.0,9.0,22.0,5.0,4.46,11.8
2018.0,9.0,23.0,1.0,5.49,10.9
2018.0,9.0,24.0,1.0,3.67,14.5
2018.0,9.0,25.0,7.0,3.01,11.1
2018.0,9.0,26.0,6.0,4.77,9.4
2018.0,9.0,27.0,5.0,4.11,11.2
2018.0,9.0,28.0,6.0,5.04,8.5
2018.0,9.0,29.0,5.0,2.99,5.15
2018.0,9.0,30.0,5.0,3.53,6.9
2018.0,10.0,1.0,1.0,2.76,9.2
2018.0,10.0,2.0,5.0,1.87,9.9
2018.0,10.0,3.0,3.0,1.62,12.3
2018.0,10.0,4.0,6.0,4.22,5.6
2018.0,10.0,5.0,2.0,2.85,7.0
2018.0,10.0,6.0,7.0,3.23,8.0
2018.0,10.0,7.0,2.0,3.33,7.7
2018.0,10.0,8.0,1.0,3.09,8.6
2018.0,10.0,9.0,1.0,3.13,7.3
2018.0,10.0,10.0,1.0,9.76,6.9
2018.0,10.0,11.0,6.0,5.96,3.1
2018.0,10.0,12.0,6.0,4.37,0.8
2018.0,10.0,13.0,5.0,3.95,2.8
2018.0,10.0,14.0,6.0,3.15,2.8
2018.0,10.0,15.0,6.0,5.16,2.4
2018.0,10.0,16.0,5.0,6.3,5.9
2018.0,10.0,17.0,7.0,4.59,2.9
2018.0,10.0,18.0,5.0,4.17,3.55
2018.0,10.0,19.0,5.0,6.69,14.0
2018.0,10.0,20.0,7.0,5.98,3.1
2018.0,10.0,21.0,5.0,3.35,1.4
2018.0,10.0,22.0,5.0,4.98,6.75
2018.0,10.0,23.0,7.0,3.54,6.1
2018.0,10.0,24.0,5.0,1.03,4.1
2018.0,10.0,25.0,5.0,1.41,7.4
2018.0,10.0,26.0,1.0,2.02,7.8
2018.0,10.0,27.0,3.0,1.6,7.5
2018.0,10.0,28.0,7.0,3.24,7.6
2018.0,10.0,29.0,7.0,1.98,5.8
2018.0,10.0,30.0,2.0,3.1,6.5
2018.0,10.0,31.0,5.0,4.12,5.4
2019.0,6.0,1.0,1.0,1.72,7.7
2019.0,6.0,2.0,1.0,2.21,10.75
2019.0,6.0,3.0,1.0,2.5,8.9
2019.0,6.0,4.0,1.0,2.2,7.1
2019.0,6.0,5.0,1.0,2.21,8.3
2019.0,6.0,6.0,1.0,1.25,10.1
2019.0,6.0,7.0,1.0,1.86,10.5
2019.0,6.0,8.0,1.0,1.94,10.2
2019.0,6.0,9.0,1.0,2.7,12.1
2019.0,6.0,10.0,6.0,4.9,16.0
2019.0,6.0,11.0,1.0,2.75,14.2
2019.0,6.0,12.0,7.0,3.01,14.4
2019.0,6.0,13.0,7.0,3.18,16.05
2019.0,6.0,14.0,5.0,3.37,16.4
2019.0,6.0,15.0,1.0,3.21,11.0
2019.0,6.0,16.0,1.0,3.86,10.5
2019.0,6.0,17.0,1.0,2.32,8.9
2019.0,6.0,18.0,1.0,1.34,10.9
2019.0,6.0,19.0,2.0,1.14,12.1
2019.0,6.0,20.0,1.0,1.74,13.7
2019.0,6.0,21.0,1.0,3.88,13.8
2019.0,6.0,22.0,1.0,3.32,11.8
2019.0,6.0,23.0,1.0,2.21,9.5
2019.0,6.0,24.0,1.0,2.12,10.7
2019.0,6.0,25.0,6.0,5.4,18.0
2019.0,6.0,26.0,6.0,5.57,21.6
2019.0,6.0,27.0,5.0,2.1,19.7
2019.0,6.0,28.0,2.0,1.04,15.95
2019.0,6.0,29.0,1.0,1.22,18.4
2019.0,6.0,30.0,1.0,2.92,17.5
2019.0,7.0,1.0,5.0,2.8,22.0
2019.0,7.0,2.0,5.0,2.45,23.6
2019.0,7.0,3.0,1.0,1.98,23.6
2019.0,7.0,4.0,1.0,1.7,16.3
2019.0,7.0,5.0,1.0,1.39,22.15
2019.0,7.0,6.0,1.0,3.29,18.8
2019.0,7.0,7.0,1.0,1.5,16.0
2019.0,7.0,8.0,1.0,1.59,16.3
2019.0,7.0,9.0,1.0,1.85,17.4
2019.0,7.0,10.0,5.0,2.86,17.9
2019.0,7.0,11.0,1.0,1.9,21.4
2019.0,7.0,12.0,5.0,4.1,22.05
2019.0,7.0,13.0,7.0,2.47,22.9
2019.0,7.0,14.0,1.0,1.4,21.4
