#YY  MM DD hh mm WDIR WSPD GST  WVHT   DPD   APD MWD   PRES  ATMP  WTMP  DEWP  VIS  TIDE
#yr  mo dy hr mn degT m/s  m/s     m   sec   sec degT   hPa  degC  degC  degC   mi    ft
2014 01 06 15 00 313  9.2 11.0 99.00 99.00 99.00 999 9999.0 -28.2 999.0 999.0 99.0 99.00
2014 01 06 16 00 313 10.5 12.0 99.00 99.00 99.00 999 9999.0 -27.9 999.0 999.0 99.0 99.00
2014 01 06 17 00 312 10.0 11.2 99.00 99.00 99.00 999 9999.0 -27.7 999.0 999.0 99.0 99.00
2014 01 06 18 00 304 10.0 11.6 99.00 99.00 99.00 999 9999.0 -26.4 999.0 999.0 99.0 99.00
2014 01 06 19 00 306 11.5 13.4 99.00 99.00 99.00 999 9999.0 -25.2 999.0 999.0 99.0 99.00
2014 01 06 20 00 304 11.0 12.3 99.00 99.00 99.00 999 9999.0 -24.3 999.0 999.0 99.0 99.00
2014 01 06 21 00 312 11.1 13.5 99.00 99.00 99.00 999 9999.0 -23.6 999.0 999.0 99.0 99.00
2014 01 06 22 00 307 12.0 13.6 99.00 99.00 99.00 999 9999.0 -23.1 999.0 999.0 99.0 99.00
2014 01 06 23 00 300 13.3 14.9 99.00 99.00 99.00 999 9999.0 -22.7 999.0 999.0 99.0 99.00
2014 01 07 00 00 296 15.2 17.7 99.00 99.00 99.00 999 9999.0 -22.6 999.0 999.0 99.0 99.00
2014 01 07 01 00 308 14.8 17.1 99.00 99.00 99.00 999 9999.0 -23.5 999.0 999.0 99.0 99.00
2014 01 07 02 00 315 14.2 17.0 99.00 99.00 99.00 999 9999.0 -23.9 999.0 999.0 99.0 99.00
2014 01 07 03 00 308 12.2 13.9 99.00 99.00 99.00 999 9999.0 -24.8 999.0 999.0 99.0 99.00
2014 01 07 04 00 311 16.0 18.2 99.00 99.00 99.00 999 9999.0 -24.5 999.0 999.0 99.0 99.00
2014 01 07 05 00 313 12.9 15.0 99.00 99.00 99.00 999 9999.0 -24.2 999.0 999.0 99.0 99.00
2014 01 07 06 00 316 13.8 15.7 99.00 99.00 99.00 999 9999.0 -23.8 999.0 999.0 99.0 99.00
2014 01 07 07 00 318 15.3 17.1 99.00 99.00 99.00 999 9999.0 -23.8 999.0 999.0 99.0 99.00
2014 01 07 08 00 311 13.0 15.9 99.00 99.00 99.00 999 9999.0 -22.9 999.0 999.0 99.0 99.00
