date,WDIRcos,WDIRsin,WSPD,ATMP,WTMP,DISC,bloom
2017-06-18,-1.0,0.0,2.54,16.4,15.99,475.0,0.0
2017-06-19,0.71,-0.71,2.59,15.6,16.07,966.0,0.0
2017-06-20,0.71,0.71,2.06,15.8,16.28,853.0,0.0
2017-06-21,-1.0,0.0,2.84,16.4,16.38,648.0,0.0
2017-06-22,-0.71,-0.71,1.89,19.8,16.28,505.0,0.0
2017-06-23,0.71,-0.71,3.75,17.9,16.43,416.0,0.0
2017-06-24,-0.0,-1.0,2.87,15.6,16.37,358.0,0.0
2017-06-25,-0.71,-0.71,2.34,13.6,15.74,342.0,0.0
2017-06-26,0.71,-0.71,5.2,11.9,15.24,483.0,0.0
2017-06-27,-1.0,0.0,2.69,15.4,15.19,543.0,0.0
2017-06-28,-1.0,0.0,2.16,18.3,15.67,447.0,0.0
2017-06-29,-0.71,-0.71,1.8,15.2,16.21,539.0,0.0
2017-06-30,-0.71,-0.71,1.27,16.1,16.87,591.0,0.0
2017-07-01,-1.0,0.0,1.33,14.55,17.28,528.0,0.0
2017-07-02,-1.0,0.0,1.47,17.6,17.68,456.0,0.0
2017-07-03,-1.0,0.0,2.24,16.7,18.17,381.0,0.0
2017-07-04,-1.0,0.0,1.31,17.1,18.44,329.0,0.0
2017-07-05,-1.0,0.0,2.85,21.1,18.58,320.0,0.0
2017-07-06,-1.0,0.0,2.73,22.1,18.39,329.0,0.0
2017-07-07,1.0,0.0,2.21,16.7,18.37,397.0,0.0
2017-07-08,-1.0,0.0,2.81,17.0,18.41,450.0,0.0
2017-07-09,-1.0,0.0,2.36,19.2,18.53,382.0,0.0
2017-07-10,-1.0,0.0,1.67,16.9,18.83,395.0,0.0
2017-07-11,-1.0,0.0,1.85,18.9,19.0,352.0,0.0
2017-07-12,0.71,0.71,2.68,16.9,18.67,311.0,0.0
2017-07-13,0.71,-0.71,3.23,10.8,18.17,307.0,0.0
2017-07-14,-1.0,0.0,1.7,12.3,17.77,291.0,0.0
2017-07-15,-1.0,0.0,2.48,19.95,17.91,267.0,0.0
2017-07-16,0.71,0.71,5.1,15.9,17.81,241.0,0.0
2017-07-17,-1.0,0.0,3.15,16.0,18.05,212.0,0.0
2017-07-18,-0.71,-0.71,1.52,21.8,18.6,210.0,0.0
2017-07-19,-1.0,0.0,1.74,20.5,19.29,233.0,0.0
2017-07-20,-1.0,0.0,1.8,21.6,19.91,212.0,0.0
2017-07-21,-1.0,0.0,1.69,20.6,20.52,192.0,0.0
2017-07-22,0.71,0.71,2.26,18.2,20.47,196.0,0.0
2017-07-23,1.0,0.0,2.78,14.8,20.27,298.0,0.0
2017-07-24,0.71,0.71,2.26,14.6,20.12,239.0,0.0
2017-07-25,-1.0,0.0,2.89,19.3,20.41,202.0,0.0
2017-07-26,-1.0,0.0,2.23,22.9,21.17,181.0,0.0
2017-07-27,-1.0,0.0,1.82,19.9,21.58,166.0,0.0
2017-07-28,0.71,0.71,1.93,18.4,21.88,157.0,0.0
2017-07-29,0.71,0.71,1.24,19.7,22.34,152.0,0.0
2017-07-30,-1.0,0.0,2.18,22.6,22.81,146.0,0.0
2017-07-31,-1.0,0.0,2.44,22.75,22.99,139.0,0.0
2017-08-01,-1.0,0.0,2.67,21.4,22.81,132.0,0.0
2017-08-02,0.71,0.71,5.78,18.2,22.36,129.0,0.0
2017-08-03,0.71,0.71,3.91,12.65,21.65,146.0,0.0
2017-08-04,1.0,0.0,5.67,14.5,20.81,347.0,0.0
2017-08-05,-1.0,0.0,2.13,16.7,20.29,409.0,0.0
2017-08-06,-1.0,0.0,2.33,17.5,20.07,322.0,0.0
2017-08-07,-1.0,0.0,2.08,15.1,20.07,252.0,0.0
2017-08-08,-1.0,0.0,3.57,19.1,20.1,209.0,0.0
2017-08-09,-1.0,0.0,1.88,18.15,20.01,183.0,0.0
2017-08-10,-1.0,0.0,2.94,17.5,19.78,202.0,0.0
2017-08-11,0.71,0.71,4.76,17.3,19.63,378.0,0.0
2017-08-12,-1.0,0.0,1.87,15.5,19.82,352.0,0.0
2017-08-13,-1.0,0.0,2.46,18.5,20.07,271.0,0.0
2017-08-14,-1.0,0.0,1.23,17.2,20.06,230.0,0.0
2017-08-15,-1.0,0.0,2.51,15.0,20.02,208.0,0.0
2017-08-16,-1.0,0.0,2.45,15.75,20.0,188.0,0.0
2017-08-17,0.71,0.71,2.96,17.9,19.95,387.0,0.0
2017-08-18,0.71,-0.71,3.43,18.0,19.92,1090.0,0.0
2017-08-19,-1.0,0.0,2.71,18.6,19.93,759.0,0.0
2017-08-20,-1.0,0.0,2.93,20.4,20.01,562.0,0.0
2017-08-21,-1.0,0.0,1.93,18.8,19.87,442.0,0.0
2017-08-22,-0.0,-1.0,4.59,17.6,19.47,393.0,0.0
2017-08-23,0.71,0.71,4.02,16.2,19.09,328.0,0.0
2017-08-24,-1.0,0.0,2.76,12.25,18.92,272.0,0.0
2017-08-25,0.71,0.71,2.68,11.3,18.8,232.0,0.0
2017-08-26,-1.0,0.0,1.81,15.75,18.88,216.0,0.0
2017-08-27,-1.0,0.0,2.26,16.7,18.81,436.0,0.0
2017-08-28,-1.0,0.0,1.69,16.5,18.74,677.0,0.0
2017-08-29,-1.0,0.0,1.17,15.8,18.81,602.0,0.0
2017-08-30,-1.0,0.0,4.69,17.6,18.64,515.0,0.0
2017-08-31,-1.0,0.0,3.42,13.4,18.2,457.0,0.0
2017-09-01,-1.0,0.0,2.73,12.05,17.89,381.0,0.0
2017-09-02,-1.0,0.0,3.78,17.0,17.91,326.0,0.0
2017-09-03,-1.0,0.0,3.35,16.9,17.99,317.0,0.0
2017-09-04,-0.71,-0.71,4.18,16.6,17.93,311.0,0.0
2017-09-05,0.71,-0.71,6.89,13.3,17.66,291.0,0.0
2017-09-06,1.0,0.0,5.35,13.5,17.34,331.0,0.0
2017-09-07,-1.0,0.0,2.9,11.8,17.01,446.0,0.0
2017-09-08,-1.0,0.0,3.61,11.1,16.84,396.0,0.0
2017-09-09,-1.0,0.0,2.46,11.3,16.77,324.0,0.0
2017-09-10,-1.0,0.0,3.68,15.8,16.74,275.0,0.0
2017-09-11,-1.0,0.0,4.7,19.7,16.8,242.0,0.0
2017-09-12,-1.0,0.0,2.18,17.2,17.19,222.0,0.0
2017-09-13,-1.0,0.0,2.89,19.4,17.43,203.0,0.0
2017-09-14,-1.0,0.0,2.44,20.4,17.71,184.0,0.0
2017-09-15,0.71,0.71,4.96,17.5,17.61,171.0,0.0
2017-09-16,0.71,0.71,2.46,20.6,17.4,161.0,0.0
2017-09-17,-0.71,-0.71,2.57,17.2,17.24,167.0,0.0
2017-09-18,-1.0,0.0,1.66,11.7,17.19,196.0,0.0
2017-09-19,-1.0,0.0,1.49,15.6,17.43,209.0,0.0
2017-09-20,-1.0,0.0,3.32,19.8,17.48,220.0,0.0
2017-09-21,-1.0,0.0,2.51,15.4,17.63,268.0,0.0
2017-09-22,-1.0,0.0,2.9,22.85,17.6,314.0,0.0
2017-09-23,-1.0,0.0,4.74,26.8,17.2,817.0,0.0
2017-09-24,-1.0,0.0,2.34,23.75,17.05,754.0,0.0
2017-09-25,-1.0,0.0,2.56,19.7,16.93,594.0,0.0
2017-09-26,0.71,0.71,2.6,15.5,16.57,941.0,0.0
2017-09-27,-0.71,-0.71,2.65,12.3,16.39,1000.0,0.0
2017-09-28,-1.0,0.0,2.98,11.9,16.36,802.0,0.0
2017-09-29,1.0,0.0,5.24,13.2,16.25,682.0,0.0
2017-09-30,-1.0,0.0,2.71,8.8,16.13,584.0,0.0
2017-10-01,-1.0,0.0,2.87,15.1,16.06,486.0,0.0
2017-10-02,-1.0,0.0,2.75,17.7,15.91,466.0,0.0
2017-10-03,-1.0,0.0,2.21,19.2,15.74,2690.0,0.0
2017-10-04,-0.71,-0.71,3.02,11.8,15.64,2100.0,0.0
2017-10-05,-1.0,0.0,2.59,9.9,15.44,1550.0,0.0
2017-10-06,-1.0,0.0,2.26,11.7,15.23,1120.0,0.0
2017-10-07,-1.0,0.0,1.35,13.1,15.2,917.0,0.0
2017-10-08,-1.0,0.0,3.01,14.0,15.17,1110.0,0.0
2017-10-09,-1.0,0.0,3.04,11.1,14.92,997.0,0.0
2017-10-10,-1.0,0.0,2.7,8.6,14.74,808.0,0.0
2017-10-11,-1.0,0.0,2.46,3.7,14.6,658.0,0.0
2017-10-12,-1.0,0.0,2.3,12.9,14.47,562.0,0.0
2017-10-13,-1.0,0.0,3.54,14.1,14.3,504.0,0.0
2017-10-14,-1.0,0.0,3.14,5.6,14.14,457.0,0.0
2017-10-15,0.71,0.71,8.0,9.5,13.94,880.0,0.0
2017-10-16,-1.0,0.0,3.47,5.25,13.76,1360.0,0.0
2017-10-17,-1.0,0.0,3.31,13.7,13.7,1060.0,0.0
2017-10-18,-1.0,0.0,4.57,16.2,13.56,832.0,0.0
2017-10-19,-0.71,-0.71,3.41,13.4,13.41,674.0,0.0
2017-10-20,-1.0,0.0,3.78,16.7,13.44,569.0,0.0
2017-10-21,-1.0,0.0,5.19,19.9,13.33,499.0,0.0
2017-10-22,-0.71,-0.71,3.63,13.2,13.2,484.0,0.0
2017-10-23,-1.0,0.0,3.33,12.5,13.11,484.0,0.0
2017-10-24,0.71,-0.71,12.25,8.1,12.92,527.0,0.0
2017-10-25,0.71,-0.71,4.68,6.2,12.57,898.0,0.0
2017-10-26,-1.0,0.0,2.35,7.1,12.64,865.0,0.0
2017-10-27,0.71,0.71,9.81,6.05,12.73,1410.0,0.0
2017-10-28,1.0,0.0,10.42,2.9,12.66,3480.0,0.0
2017-10-29,-1.0,0.0,3.36,0.2,12.41,2440.0,0.0
2017-10-30,-0.71,-0.71,4.2,2.5,12.26,1870.0,0.0
2017-10-31,-0.71,-0.71,4.12,-0.3,11.73,1620.0,0.0
2018-06-01,0.71,0.71,8.07,6.2,4.86,1340.0,0.0
2018-06-02,0.71,0.71,2.12,6.3,4.87,1050.0,0.0
2018-06-03,-0.0,-1.0,2.62,11.2,4.86,1640.0,0.0
2018-06-04,-0.71,-0.71,3.61,14.4,4.88,1470.0,0.0
2018-06-05,1.0,0.0,2.25,8.8,4.94,1130.0,0.0
2018-06-06,-1.0,0.0,2.31,9.8,5.09,868.0,0.0
2018-06-07,-1.0,0.0,1.68,12.9,5.36,745.0,0.0
2018-06-08,-1.0,0.0,1.24,12.0,5.75,633.0,0.0
2018-06-09,1.0,0.0,0.97,13.95,6.01,543.0,0.0
2018-06-10,1.0,0.0,1.57,13.7,6.08,477.0,0.0
2018-06-11,-1.0,0.0,1.72,13.3,6.29,418.0,0.0
2018-06-12,0.71,-0.71,0.91,14.3,6.57,379.0,0.0
2018-06-13,-0.0,-1.0,3.26,19.3,6.75,371.0,0.0
2018-06-14,-1.0,0.0,2.41,17.85,6.84,332.0,0.0
2018-06-15,-1.0,0.0,3.37,18.7,6.94,2030.0,0.0
2018-06-16,-1.0,0.0,1.62,12.9,7.12,8230.0,0.0
2018-06-17,-1.0,0.0,2.24,19.7,7.39,8840.0,0.0
2018-06-18,1.0,0.0,1.11,17.1,7.69,12600.0,0.0
2018-06-19,1.0,0.0,1.35,13.3,7.96,7560.0,0.0
2018-06-20,-1.0,0.0,1.56,14.0,8.18,3900.0,0.0
2018-06-21,1.0,0.0,1.78,11.6,8.29,2190.0,0.0
2018-06-22,-1.0,0.0,1.32,13.1,8.36,1400.0,0.0
2018-06-23,0.71,0.71,1.69,16.3,8.39,1030.0,0.0
2018-06-24,0.71,0.71,3.69,10.0,8.47,794.0,0.0
2018-06-25,-1.0,0.0,1.97,11.7,8.46,639.0,0.0
2018-06-26,-1.0,0.0,1.33,12.8,8.6,531.0,0.0
2018-06-27,0.71,0.71,1.61,14.9,8.81,455.0,0.0
2018-06-28,-1.0,0.0,2.32,22.0,9.19,403.0,0.0
2018-06-29,-1.0,0.0,2.35,19.0,9.74,363.0,0.0
2018-06-30,0.71,-0.71,1.75,18.5,11.39,338.0,0.0
2018-07-01,-1.0,0.0,1.82,19.0,11.75,551.0,0.0
2018-07-02,-0.71,-0.71,3.32,17.6,11.76,954.0,0.0
2018-07-03,-1.0,0.0,2.61,23.7,11.6,664.0,0.0
2018-07-04,-1.0,0.0,2.0,22.4,11.51,513.0,0.0
2018-07-05,0.71,-0.71,3.12,22.2,12.08,557.0,0.0
2018-07-06,-1.0,0.0,1.93,19.8,14.74,458.0,0.0
2018-07-07,-1.0,0.0,3.61,20.0,17.14,365.0,0.0
2018-07-08,-1.0,0.0,5.41,24.1,18.3,306.0,0.0
2018-07-09,-1.0,0.0,1.77,22.8,18.74,267.0,0.0
2018-07-10,-1.0,0.0,1.51,20.6,18.82,238.0,0.0
2018-07-11,-1.0,0.0,1.45,18.6,18.85,219.0,0.0
2018-07-12,-1.0,0.0,3.86,25.25,18.78,212.0,0.0
2018-07-13,-1.0,0.0,2.71,23.4,18.69,231.0,0.0
2018-07-14,-1.0,0.0,1.9,23.7,18.88,224.0,0.0
2018-07-15,-1.0,0.0,2.68,24.65,19.02,205.0,0.0
2018-07-16,-0.71,-0.71,3.77,22.3,19.43,185.0,0.0
2018-07-17,0.71,0.71,2.71,17.2,19.46,170.0,0.0
2018-07-18,-1.0,0.0,2.89,18.7,19.69,159.0,0.0
2018-07-19,-1.0,0.0,2.57,21.5,19.93,153.0,0.0
2018-07-20,0.71,0.71,2.57,18.8,19.99,156.0,0.0
2018-07-21,0.71,0.71,3.32,17.1,20.02,178.0,0.0
2018-07-22,0.71,0.71,4.81,16.6,20.09,185.0,0.0
2018-07-23,-1.0,0.0,1.98,16.9,20.44,177.0,0.0
2018-07-24,-1.0,0.0,2.15,20.6,20.64,168.0,0.0
2018-07-25,-1.0,0.0,2.3,19.8,20.75,163.0,0.0
2018-07-26,-1.0,0.0,4.28,16.9,20.65,227.0,0.0
2018-07-27,0.71,-0.71,3.73,17.5,20.57,263.0,0.0
2018-07-28,-1.0,0.0,1.98,18.8,20.67,244.0,0.0
2018-07-29,-1.0,0.0,1.95,19.0,21.0,211.0,0.0
2018-07-30,-1.0,0.0,1.72,19.3,21.45,187.0,0.0
2018-07-31,-1.0,0.0,2.6,21.4,21.7,167.0,0.0
2018-08-01,0.71,0.71,5.74,18.9,21.52,160.0,0.0
2018-08-02,0.71,0.71,3.71,13.0,20.76,178.0,0.0
2018-08-03,-1.0,0.0,2.56,14.8,20.03,206.0,0.0
2018-08-04,-1.0,0.0,2.72,21.3,19.84,349.0,0.0
2018-08-05,-1.0,0.0,4.15,23.2,19.6,662.0,0.0
2018-08-06,-1.0,0.0,2.21,21.3,19.77,633.0,0.0
2018-08-07,-1.0,0.0,2.21,17.8,20.04,500.0,0.0
2018-08-08,-1.0,0.0,3.08,19.8,20.49,377.0,0.2
2018-08-09,-1.0,0.0,1.73,20.75,21.13,316.0,0.4
2018-08-10,-1.0,0.0,1.47,21.4,21.62,282.0,0.6
2018-08-11,-1.0,0.0,2.44,22.7,22.07,255.0,0.8
2018-08-12,-1.0,0.0,1.23,20.6,22.47,224.0,1.0
2018-08-13,-1.0,0.0,3.13,23.9,22.63,197.0,0.8
2018-08-14,-1.0,0.0,2.86,23.6,22.5,181.0,0.6
2018-08-15,-1.0,0.0,2.28,19.1,22.25,170.0,0.4
2018-08-16,-1.0,0.0,2.0,19.6,22.17,175.0,0.2
2018-08-17,-1.0,0.0,2.89,17.6,21.93,171.0,0.0
2018-08-18,-1.0,0.0,1.92,18.3,21.48,163.0,0.0
2018-08-19,-1.0,0.0,2.2,19.05,21.2,155.0,0.0
2018-08-20,-1.0,0.0,3.61,19.6,20.89,153.0,0.0
2018-08-21,1.0,0.0,4.76,17.5,20.62,151.0,0.0
2018-08-22,-1.0,0.0,2.98,16.1,20.43,147.0,0.0
2018-08-23,-1.0,0.0,4.06,19.9,20.34,142.0,0.0
2018-08-24,-1.0,0.0,2.15,19.6,20.19,1030.0,0.0
2018-08-25,-1.0,0.0,1.42,18.1,20.0,2200.0,0.0
2018-08-26,-1.0,0.0,2.69,19.3,19.81,1490.0,0.0
2018-08-27,-1.0,0.0,3.84,23.2,19.67,2020.0,0.0
2018-08-28,0.71,0.71,6.02,15.2,19.36,5980.0,0.0
2018-08-29,0.71,0.71,2.22,13.2,19.04,4200.0,0.0
2018-08-30,-1.0,0.0,2.79,13.9,18.87,2510.0,0.0
2018-08-31,-1.0,0.0,3.92,19.4,18.74,1960.0,0.0
2018-09-01,-1.0,0.0,2.32,21.4,18.7,1720.0,0.0
2018-09-02,-1.0,0.0,2.56,20.5,18.72,1310.0,0.0
2018-09-03,-1.0,0.0,2.37,19.0,18.75,1470.0,0.0
2018-09-04,-1.0,0.0,1.23,18.8,18.75,1190.0,0.0
2018-09-05,1.0,0.0,2.68,18.7,18.8,1870.0,0.0
2018-09-06,-1.0,0.0,2.45,13.8,18.83,1670.0,0.0
2018-09-07,-1.0,0.0,3.32,12.2,18.73,1160.0,0.0
2018-09-08,0.71,0.71,2.85,12.95,18.44,895.0,0.0
2018-09-09,-1.0,0.0,2.67,12.5,18.25,715.0,0.0
2018-09-10,-1.0,0.0,2.79,13.7,18.24,601.0,0.0
2018-09-11,-1.0,0.0,3.56,19.0,18.36,513.0,0.0
2018-09-12,-1.0,0.0,4.34,22.8,18.32,445.0,0.0
2018-09-13,-1.0,0.0,2.65,20.1,18.33,402.0,0.0
2018-09-14,-1.0,0.0,2.67,22.4,18.27,362.0,0.0
2018-09-15,0.71,0.71,2.6,19.6,18.39,343.0,0.0
2018-09-16,-1.0,0.0,2.18,17.4,18.49,359.0,0.0
2018-09-17,-1.0,0.0,4.11,21.8,18.02,357.0,0.0
2018-09-18,0.71,0.71,4.7,13.7,17.45,333.0,0.0
2018-09-19,0.0,1.0,1.89,12.45,17.29,307.0,0.0
2018-09-20,0.71,0.71,3.18,14.1,17.03,311.0,0.0
2018-09-21,0.71,-0.71,6.54,13.2,16.37,1650.0,0.0
2018-09-22,-1.0,0.0,3.54,9.85,15.89,2370.0,0.0
2018-09-23,0.71,0.71,4.92,11.4,15.86,1930.0,0.0
2018-09-24,-1.0,0.0,2.96,15.3,15.45,1360.0,0.0
2018-09-25,-0.0,-1.0,2.29,12.4,14.75,1910.0,0.0
2018-09-26,-0.71,-0.71,2.95,9.5,14.59,1670.0,0.0
2018-09-27,-1.0,0.0,3.49,11.2,14.15,1330.0,0.0
2018-09-28,-0.71,-0.71,3.78,7.9,13.82,1220.0,0.0
2018-09-29,-0.71,-0.71,2.91,5.1,13.75,1060.0,0.0
2018-09-30,-1.0,0.0,2.09,5.5,13.67,864.0,0.0
2018-10-01,0.0,1.0,2.41,8.5,13.55,731.0,0.0
2018-10-02,-1.0,0.0,1.43,6.7,13.41,644.0,0.0
2018-10-03,-1.0,0.0,1.07,11.9,13.3,621.0,0.0
2018-10-04,0.71,-0.71,5.99,6.65,13.28,1260.0,0.0
2018-10-05,-1.0,0.0,1.41,4.8,13.29,1510.0,0.0
2018-10-06,-1.0,0.0,2.29,8.3,13.26,1470.0,0.0
2018-10-07,0.0,1.0,2.62,7.2,13.21,1240.0,0.0
2018-10-08,0.71,0.71,2.32,7.2,12.64,1090.0,0.0
2018-10-09,0.71,0.71,9.09,8.1,11.99,1970.0,0.0
2018-10-10,0.71,0.71,10.88,6.8,11.34,7070.0,0.0
2018-10-11,-0.0,-1.0,5.18,4.0,10.65,9280.0,0.0
2018-10-12,-0.71,-0.71,2.99,0.8,10.1,6140.0,0.0
2018-10-13,-1.0,0.0,3.71,1.4,9.86,3620.0,0.0
2018-10-14,-0.0,-1.0,3.22,3.4,9.69,2390.0,0.0
2018-10-15,-0.71,-0.71,3.12,2.0,9.59,1750.0,0.0
2018-10-16,-1.0,0.0,5.87,5.7,9.63,1410.0,0.0
2018-10-17,0.71,-0.71,5.77,3.55,9.51,1180.0,0.0
2018-10-18,-1.0,0.0,4.85,2.3,9.47,1010.0,0.0
2018-10-19,-1.0,0.0,6.26,15.15,9.44,898.0,0.0
2018-10-20,0.71,-0.71,8.76,3.6,9.35,826.0,0.0
2018-10-21,-1.0,0.0,3.33,2.1,9.22,781.0,0.0
2018-10-22,-1.0,0.0,4.5,2.95,9.14,743.0,0.0
2018-10-23,0.71,-0.71,6.51,6.0,9.12,704.0,0.0
2018-10-24,-1.0,0.0,2.56,-0.4,9.11,668.0,0.0
2018-10-25,-1.0,0.0,2.33,8.8,9.15,635.0,0.0
2018-10-26,-1.0,0.0,1.35,7.4,9.15,611.0,0.0
2018-10-27,-1.0,0.0,1.45,7.1,9.08,592.0,0.0
2018-10-28,0.0,1.0,1.64,7.2,8.97,628.0,0.0
2018-10-29,-0.71,-0.71,1.97,6.4,8.79,801.0,0.0
2018-10-30,-1.0,0.0,1.37,6.9,8.63,773.0,0.0
2018-10-31,-0.71,-0.71,2.76,5.65,8.57,731.0,0.0
2020-06-01,-1.0,0.0,3.22,17.7,11.71,853.0,0.0
2020-06-02,-1.0,0.0,1.59,21.3,12.15,935.0,0.0
2020-06-03,-1.0,0.0,2.82,20.4,12.88,753.0,0.0
2020-06-04,-1.0,0.0,2.85,18.8,13.67,595.0,0.0
2020-06-05,-1.0,0.0,2.55,17.7,14.1,483.0,0.0
2020-06-06,0.71,0.71,4.22,12.9,14.07,406.0,0.0
2020-06-07,-1.0,0.0,1.74,12.5,13.7,367.0,0.0
2020-06-08,-1.0,0.0,3.37,21.2,13.25,379.0,0.0
2020-06-09,0.71,-0.71,1.27,,13.28,345.0,0.0
2020-06-10,0.71,-0.71,3.1,,13.59,471.0,0.0
2020-06-11,-0.0,-1.0,3.96,,13.79,854.0,0.0
2020-06-12,0.71,0.71,2.89,,13.81,680.0,0.0
2020-06-13,0.71,0.71,3.07,,13.88,499.0,0.0
2020-06-14,-1.0,0.0,2.63,23.9,13.86,382.0,0.0
2020-06-15,-1.0,0.0,3.3,16.6,14.08,356.0,0.0
2020-06-16,-1.0,0.0,5.02,22.3,14.4,359.0,0.0
2020-06-17,-1.0,0.0,2.99,24.4,14.81,326.0,0.0
2020-06-18,-1.0,0.0,2.64,23.6,15.29,273.0,0.0
2020-06-19,-1.0,0.0,1.45,21.0,15.76,244.0,0.0
2020-06-20,-1.0,0.0,1.83,15.0,16.8,222.0,0.0
2020-06-21,-1.0,0.0,2.5,13.35,17.63,267.0,0.0
2020-06-22,-1.0,0.0,1.78,18.7,18.18,375.0,0.0
2020-06-23,-1.0,0.0,1.5,15.7,18.85,404.0,0.0
2020-06-24,-1.0,0.0,1.6,16.8,19.24,351.0,0.0
2020-06-25,-1.0,0.0,2.53,19.6,19.43,293.0,0.0
2020-06-26,-1.0,0.0,2.75,21.95,19.83,253.0,0.0
2020-06-27,0.71,0.71,2.18,23.0,20.3,226.0,0.0
2020-06-28,-1.0,0.0,2.08,19.8,20.65,201.0,0.0
2020-06-29,-1.0,0.0,2.18,22.3,21.14,196.0,0.0
2020-06-30,-1.0,0.0,1.91,22.2,21.91,220.0,0.0
2020-07-01,-1.0,0.0,1.14,21.3,22.39,279.0,0.0
2020-07-02,-1.0,0.0,1.11,23.7,23.2,259.0,0.0
2020-07-03,-1.0,0.0,2.19,23.9,23.67,220.0,0.0
2020-07-04,-1.0,0.0,1.54,21.7,23.69,194.0,0.0
2020-07-05,0.71,0.71,1.65,24.3,23.83,176.0,0.0
2020-07-06,-1.0,0.0,2.45,24.3,23.84,166.0,0.0
2020-07-07,-1.0,0.0,2.22,21.8,23.88,183.0,0.0
2020-07-08,-1.0,0.0,2.1,23.3,23.84,179.0,0.0
2020-07-09,-1.0,0.0,3.35,20.7,23.31,1230.0,0.0
2020-07-10,-1.0,0.0,2.19,22.6,22.72,1630.0,0.0
2020-07-11,-1.0,0.0,1.89,21.1,22.38,1160.0,0.0
2020-07-12,-1.0,0.0,1.57,20.1,22.42,760.0,0.0
2020-07-13,-1.0,0.0,2.87,18.9,22.34,518.0,0.0
2020-07-14,-1.0,0.0,2.79,21.55,21.98,494.0,0.0
2020-07-15,-1.0,0.0,2.97,18.5,21.45,983.0,0.0
2020-07-16,-1.0,0.0,3.43,21.6,21.27,803.0,0.0
2020-07-17,-1.0,0.0,2.48,24.0,21.5,620.0,0.0
2020-07-18,-1.0,0.0,1.98,24.5,21.63,758.0,0.0
2020-07-19,-0.0,-1.0,3.63,22.65,20.94,1580.0,0.0
2020-07-20,1.0,0.0,3.71,17.6,20.45,1090.0,0.0
2020-07-21,-1.0,0.0,1.94,14.5,20.41,981.0,0.0
2020-07-22,0.71,0.71,3.14,16.3,20.12,3010.0,0.0
2020-07-23,-1.0,0.0,2.19,17.0,19.87,2050.0,0.0
2020-07-24,-1.0,0.0,3.0,19.5,20.29,1200.0,0.0
2020-07-25,-1.0,0.0,4.32,27.15,21.02,809.0,0.0
2020-07-26,-1.0,0.0,2.57,25.8,21.64,689.0,0.0
2020-07-27,-0.71,-0.71,3.19,21.6,21.38,1320.0,0.0
2020-07-28,-1.0,0.0,3.06,19.9,21.19,1130.0,0.0
2020-07-29,-1.0,0.0,1.81,20.5,21.22,809.0,0.0
2020-07-30,-1.0,0.0,2.0,19.1,21.39,588.0,0.0
2020-07-31,-1.0,0.0,2.48,18.85,21.61,451.0,0.0
2020-08-01,-1.0,0.0,2.52,19.5,21.49,371.0,0.0
2020-08-02,0.71,0.71,8.93,16.9,21.01,369.0,0.0
2020-08-03,-1.0,0.0,2.05,14.7,20.62,375.0,0.0
2020-08-04,-1.0,0.0,2.12,15.9,20.25,314.0,0.0
2020-08-05,-1.0,0.0,2.74,16.2,20.1,268.0,0.0
2020-08-06,-1.0,0.0,2.66,19.4,20.29,237.0,0.0
2020-08-07,-1.0,0.0,2.85,20.95,20.59,209.0,0.0
2020-08-08,-1.0,0.0,3.18,24.1,20.99,836.0,0.0
2020-08-09,-1.0,0.0,2.45,23.4,21.11,1500.0,0.0
2020-08-10,-1.0,0.0,2.08,20.5,21.01,4000.0,0.0
2020-08-11,-1.0,0.0,4.05,19.5,20.87,1880.0,0.0
2020-08-12,-1.0,0.0,2.19,22.8,20.87,1030.0,0.0
2020-08-13,-1.0,0.0,1.89,21.1,20.83,708.0,0.0
2020-08-14,-1.0,0.0,2.87,24.2,20.84,592.0,0.0
2020-08-15,-0.71,-0.71,3.0,19.7,20.66,573.0,0.0
2020-08-16,-1.0,0.0,2.03,18.8,20.62,598.0,0.0
2020-08-17,-1.0,0.0,2.19,19.3,20.65,495.0,0.0
2020-08-18,-1.0,0.0,1.9,16.5,20.79,408.0,0.0
2020-08-19,-1.0,0.0,3.42,19.4,20.88,349.0,0.0
2020-08-20,-1.0,0.0,3.52,21.2,20.96,310.0,0.0
2020-08-21,0.71,0.71,1.55,18.9,21.09,288.0,0.0
2020-08-22,-1.0,0.0,2.46,21.6,21.23,278.0,0.0
2020-08-23,-1.0,0.0,1.18,20.5,21.35,283.0,0.0
2020-08-24,-1.0,0.0,1.67,20.8,21.56,275.0,0.0
2020-08-25,-1.0,0.0,2.87,21.0,21.59,258.0,0.0
2020-08-26,-1.0,0.0,2.05,21.85,21.45,244.0,0.0
2020-08-27,-1.0,0.0,2.55,21.2,21.28,258.0,0.0
2020-08-28,-1.0,0.0,2.01,18.1,21.07,416.0,0.0
2020-08-29,0.71,-0.71,4.76,18.2,20.69,1350.0,0.0
2020-08-30,-1.0,0.0,3.06,15.3,20.32,1110.0,0.0
2020-08-31,-1.0,0.0,2.68,17.1,19.92,847.0,0.0
2020-09-01,-1.0,0.0,3.25,15.5,19.01,791.0,0.0
2020-09-02,-1.0,0.0,4.33,17.3,18.28,637.0,0.0
2020-09-03,-0.0,-1.0,5.16,17.3,17.83,513.0,0.0
2020-09-04,-0.71,-0.71,3.91,14.1,17.22,426.0,0.0
2020-09-05,-1.0,0.0,2.4,15.2,16.85,358.0,0.0
