date,WDIRcos,WDIRsin,WSPD,ATMP,WTMP,DISC,bloom
2019-06-05,,,,,2.26,3180.0,0.0
2019-06-06,-0.71,-0.71,3.27,7.55,2.39,2860.0,0.0
2019-06-07,0.0,1.0,4.86,5.85,2.58,2160.0,0.0
2019-06-08,-1.0,0.0,4.41,8.8,2.79,1650.0,0.0
2019-06-09,0.0,1.0,4.91,10.15,2.99,1370.0,0.0
2019-06-10,-0.0,-1.0,7.8,7.5,3.23,1320.0,0.0
2019-06-11,-0.0,-1.0,7.1,9.6,3.33,1270.0,0.0
2019-06-12,1.0,0.0,3.72,8.7,3.19,1210.0,0.0
2019-06-13,-0.0,-1.0,4.65,7.85,3.09,1190.0,0.0
2019-06-14,-0.71,-0.71,5.86,7.8,3.15,1100.0,0.0
2019-06-15,-0.0,-1.0,4.51,6.5,3.2,1030.0,0.0
2019-06-16,0.71,0.71,4.49,8.35,3.11,959.0,0.0
2019-06-17,0.0,1.0,3.2,7.95,2.96,893.0,0.0
2019-06-18,0.0,1.0,2.38,8.2,3.02,840.0,0.0
2019-06-19,-0.0,-1.0,5.17,9.2,3.06,813.0,0.0
2019-06-20,-0.0,-1.0,3.85,9.9,3.19,779.0,0.0
2019-06-21,0.0,1.0,5.4,9.0,3.4,729.0,0.0
2019-06-22,0.0,1.0,3.21,7.95,3.51,680.0,0.0
2019-06-23,0.0,1.0,5.22,6.55,3.58,639.0,0.0
2019-06-24,0.0,1.0,4.76,6.75,3.58,777.0,0.0
2019-06-25,-0.0,-1.0,8.85,9.45,3.54,1020.0,0.0
2019-06-26,-0.0,-1.0,11.32,11.4,3.52,1080.0,0.0
2019-06-27,-0.71,-0.71,6.1,14.25,3.63,918.0,0.0
2019-06-28,0.0,1.0,3.18,7.85,3.82,801.0,0.0
2019-06-29,-0.0,-1.0,4.35,10.65,4.26,710.0,0.0
2019-06-30,-0.71,0.71,5.45,8.3,4.48,647.0,0.0
2019-07-01,-0.0,-1.0,5.46,10.1,4.45,601.0,0.0
2019-07-02,0.0,1.0,2.73,7.95,4.45,561.0,0.0
2019-07-03,0.0,1.0,2.79,7.75,4.57,530.0,0.0
2019-07-04,0.0,1.0,3.87,8.7,4.63,557.0,0.0
2019-07-05,-0.0,-1.0,5.63,12.4,4.58,613.0,0.0
2019-07-06,-0.0,-1.0,5.46,14.8,4.46,653.0,0.0
2019-07-07,-0.0,-1.0,5.1,12.7,4.34,587.0,0.0
2019-07-08,-1.0,0.0,3.33,10.25,4.2,524.0,0.0
2019-07-09,0.0,1.0,3.46,10.55,4.16,476.0,0.0
2019-07-10,0.0,1.0,4.35,10.25,4.51,462.0,0.0
2019-07-11,0.71,-0.71,6.42,12.95,4.87,466.0,0.0
2019-07-12,-0.71,-0.71,6.47,12.75,4.91,440.0,0.0
2019-07-13,-0.0,-1.0,7.29,14.25,4.89,421.0,0.0
2019-07-14,-0.71,-0.71,7.0,14.9,4.93,389.0,0.0
2019-07-15,0.0,1.0,4.36,11.9,4.99,368.0,0.0
2019-07-16,-0.0,-1.0,8.58,15.3,5.12,371.0,0.0
2019-07-17,0.0,1.0,3.63,12.35,5.35,375.0,0.0
2019-07-18,-0.71,0.71,5.57,12.25,5.79,558.0,0.0
2019-07-19,-0.0,-1.0,7.0,14.05,6.27,594.0,0.0
2019-07-20,-0.0,-1.0,5.94,17.1,8.1,528.0,0.0
2019-07-21,0.71,0.71,4.22,15.05,8.37,454.0,0.0
2019-07-22,-0.0,-1.0,7.13,14.45,8.78,398.0,0.0
2019-07-23,-0.0,-1.0,6.63,15.65,8.59,361.0,0.0
2019-07-24,-0.0,-1.0,6.4,16.65,8.43,328.0,0.0
2019-07-25,-0.71,-0.71,5.61,16.3,8.97,302.0,0.0
2019-07-26,-0.71,-0.71,6.64,16.65,10.3,298.0,0.0
2019-07-27,-0.0,-1.0,8.54,16.6,11.47,327.0,0.0
2019-07-28,-0.0,-1.0,6.43,18.05,12.2,328.0,0.0
2019-07-29,-0.0,-1.0,8.5,17.25,12.93,350.0,0.0
2019-07-30,0.71,-0.71,8.05,14.35,13.14,357.0,0.0
2019-07-31,-0.0,-1.0,5.98,16.0,14.05,337.0,0.0
2019-08-01,-0.71,-0.71,4.08,16.1,15.27,308.0,0.0
2019-08-02,-0.71,0.71,3.17,16.55,15.51,289.0,0.0
2019-08-03,0.71,0.71,3.87,16.75,15.7,276.0,0.0
2019-08-04,-1.0,0.0,3.54,18.1,15.99,257.0,0.0
2019-08-05,-0.0,-1.0,6.69,18.5,16.12,250.0,0.0
2019-08-06,-0.71,-0.71,5.24,17.1,16.21,255.0,0.0
2019-08-07,-0.71,-0.71,4.85,17.4,16.24,250.0,0.0
2019-08-08,-0.0,-1.0,8.27,16.85,16.14,242.0,0.0
2019-08-09,-0.0,-1.0,8.71,16.45,15.94,231.0,0.0
2019-08-10,-0.0,-1.0,7.65,16.95,16.16,222.0,0.0
2019-08-11,-0.0,-1.0,5.13,18.2,16.47,213.0,0.0
2019-08-12,-0.0,-1.0,4.25,17.1,16.64,201.0,0.0
2019-08-13,0.0,1.0,4.3,16.7,16.43,193.0,0.0
2019-08-14,0.71,0.71,3.74,15.85,16.35,183.0,0.0
2019-08-15,-1.0,0.0,4.62,16.1,16.38,176.0,0.0
2019-08-16,-1.0,0.0,5.83,17.3,16.52,168.0,0.0
2019-08-17,-1.0,0.0,4.45,16.55,16.67,162.0,0.0
2019-08-18,-0.71,0.71,6.68,17.95,16.76,161.0,0.0
2019-08-19,-0.0,-1.0,10.08,17.1,16.67,159.0,0.0
2019-08-20,-0.0,-1.0,6.3,17.1,16.28,165.0,0.0
2019-08-21,-0.0,-1.0,6.02,15.95,15.96,168.0,0.0
2019-08-22,1.0,0.0,2.82,14.6,16.03,165.0,0.0
2019-08-23,1.0,0.0,3.23,15.1,16.03,162.0,0.0
2019-08-24,-0.71,0.71,4.59,15.55,15.82,155.0,0.0
2019-08-25,-0.71,0.71,6.65,16.7,15.61,148.0,0.0
2019-08-26,-0.71,0.71,8.71,17.0,15.05,149.0,0.0
2019-08-27,-0.0,-1.0,10.59,16.2,14.31,176.0,0.0
2019-08-28,-0.0,-1.0,12.76,12.9,13.16,183.0,0.0
2019-08-29,-0.71,-0.71,7.82,13.6,11.82,190.0,0.0
2019-08-30,-0.0,-1.0,10.49,12.6,11.28,196.0,0.0
2019-08-31,-0.0,-1.0,5.68,13.5,11.38,189.0,0.0
2019-09-01,-0.71,-0.71,6.26,13.5,11.25,180.0,0.0
2019-09-02,1.0,0.0,4.5,11.35,10.95,168.0,0.0
2019-09-03,-0.71,0.71,6.95,11.5,11.06,174.0,0.0
2019-09-04,-0.0,-1.0,6.48,11.0,11.12,181.0,0.0
2019-09-05,-0.0,-1.0,4.86,12.55,11.05,175.0,0.0
2019-09-06,0.71,0.71,4.93,12.3,11.07,175.0,0.0
2019-09-07,1.0,0.0,6.41,12.4,10.86,167.0,0.0
2019-09-08,0.71,0.71,3.39,11.15,11.02,162.0,0.0
2019-09-09,0.0,1.0,3.74,11.4,10.99,154.0,0.0
2019-09-10,0.0,1.0,7.6,12.15,10.94,221.0,0.0
2019-09-11,0.71,0.71,6.56,10.25,10.82,239.0,0.0
2019-09-12,0.0,1.0,8.86,9.85,10.6,273.0,0.0
2019-09-13,-0.71,0.71,11.74,12.3,10.31,856.0,0.0
2019-09-14,-0.0,-1.0,11.12,10.75,10.16,656.0,0.0
2019-09-15,-0.71,0.71,5.01,11.5,10.34,521.0,0.0
2019-09-16,-1.0,0.0,3.06,12.55,10.93,427.0,0.0
2019-09-17,0.0,1.0,7.23,14.7,11.28,368.0,0.0
2019-09-18,-1.0,0.0,6.79,15.3,11.72,347.0,0.0
2019-09-19,-0.71,-0.71,6.76,15.3,12.32,330.0,0.0
2019-09-20,0.71,0.71,3.65,13.75,12.92,305.0,0.0
2019-09-21,-0.71,0.71,6.58,13.9,13.14,287.0,0.0
2019-09-22,-0.0,-1.0,8.49,14.35,13.3,273.0,0.0
2019-09-23,1.0,0.0,4.66,13.8,13.81,261.0,0.0
2019-09-24,-0.71,-0.71,5.7,12.7,14.0,251.0,0.0
2019-09-25,-0.0,-1.0,7.41,14.25,13.89,239.0,0.0
2019-09-26,0.71,-0.71,11.44,11.65,13.73,229.0,0.0
2019-09-27,-0.71,-0.71,9.5,12.6,13.64,225.0,0.0
2019-09-28,0.71,-0.71,4.58,9.7,13.56,220.0,0.0
2019-09-29,0.0,1.0,6.12,10.6,13.5,210.0,0.0
2019-09-30,0.0,1.0,10.21,11.7,13.33,214.0,0.0
2019-10-01,0.71,-0.71,6.92,11.5,13.16,231.0,0.0
2019-10-02,0.71,0.71,6.27,6.5,13.03,245.0,0.0
2019-10-03,0.71,0.71,8.0,6.15,12.79,320.0,0.0
2019-10-04,1.0,0.0,3.72,5.4,12.45,404.0,0.0
2019-10-05,-0.71,0.71,9.78,8.55,12.2,538.0,0.0
2019-10-06,-0.0,-1.0,13.24,9.65,12.11,1050.0,0.0
2019-10-07,-0.0,-1.0,11.31,10.0,12.19,716.0,0.0
2019-10-08,-1.0,0.0,6.47,10.5,12.23,585.0,0.0
2019-10-09,-1.0,0.0,9.33,12.25,12.18,497.0,0.0
2019-10-10,-0.71,0.71,9.95,11.05,12.14,434.0,0.0
2019-10-11,-0.71,0.71,13.62,11.25,11.97,577.0,0.0
2019-10-12,-0.71,-0.71,11.88,4.45,11.56,721.0,0.0
2019-10-13,-1.0,0.0,4.81,3.9,11.06,864.0,0.0
2019-10-14,0.71,-0.71,10.38,5.0,10.78,877.0,0.0
2019-10-15,0.71,0.71,4.98,6.9,10.63,788.0,0.0
2019-10-16,1.0,0.0,5.61,6.85,10.5,716.0,0.0
2019-10-17,1.0,0.0,3.46,5.35,10.58,652.0,0.0
2019-10-18,-0.71,0.71,7.48,6.35,10.62,589.0,0.0
2019-10-19,-0.71,0.71,10.02,9.2,10.62,552.0,0.0
2019-10-20,-0.71,-0.71,3.29,8.45,10.57,518.0,0.0
2019-10-21,0.0,1.0,9.57,6.7,10.51,759.0,0.0
2019-10-22,-0.71,0.71,10.03,9.05,10.42,2560.0,0.0
2019-10-23,-0.0,-1.0,10.74,5.9,10.31,2070.0,0.0
2019-10-24,0.71,-0.71,9.49,3.7,10.22,1590.0,0.0
2019-10-25,-0.71,-0.71,8.73,4.5,10.25,1280.0,0.0
2019-10-26,-0.71,-0.71,10.04,7.6,10.32,1090.0,0.0
2019-10-27,-1.0,0.0,7.33,7.55,10.21,958.0,0.0
2019-10-28,-0.0,-1.0,8.78,3.5,10.14,858.0,0.0
2019-10-29,-0.0,-1.0,7.63,2.05,10.07,775.0,0.0
2019-10-30,-0.0,-1.0,9.59,0.25,10.01,703.0,0.0
2019-10-31,0.71,-0.71,5.11,-1.7,9.94,641.0,0.0
2020-06-01,-0.71,-0.71,5.43,7.95,3.31,517.0,0.0
2020-06-02,0.0,1.0,4.04,6.15,3.19,481.0,0.0
2020-06-03,-0.71,-0.71,3.54,10.6,3.07,452.0,0.0
2020-06-04,-1.0,0.0,4.18,9.8,3.01,429.0,0.0
2020-06-05,-0.71,-0.71,4.68,8.6,3.05,400.0,0.0
2020-06-06,1.0,0.0,4.29,7.3,3.01,386.0,0.0
2020-06-07,0.0,1.0,4.82,4.9,2.94,408.0,0.0
2020-06-08,0.0,1.0,6.77,5.55,3.17,519.0,0.0
2020-06-09,0.0,1.0,8.16,7.3,3.46,523.0,0.0
2020-06-10,-0.0,-1.0,9.86,9.0,3.6,525.0,0.0
2020-06-11,0.71,-0.71,11.06,5.5,3.65,598.0,0.0
2020-06-12,0.71,-0.71,6.03,4.9,3.73,586.0,0.0
2020-06-13,-0.0,-1.0,4.58,6.7,3.79,498.0,0.0
2020-06-14,-0.71,0.71,3.68,6.75,3.82,427.0,0.0
2020-06-15,-0.71,0.71,5.4,7.0,3.79,388.0,0.0
2020-06-16,-1.0,0.0,5.44,9.6,3.7,361.0,0.0
2020-06-17,-1.0,0.0,4.88,11.5,3.58,344.0,0.0
2020-06-18,-1.0,0.0,4.57,10.6,3.65,324.0,0.0
2020-06-19,0.0,1.0,3.2,9.45,3.77,311.0,0.0
2020-06-20,0.71,-0.71,3.73,9.9,3.83,298.0,0.0
2020-06-21,-0.71,-0.71,3.91,8.5,3.84,290.0,0.0
2020-06-22,1.0,0.0,3.7,7.1,3.86,277.0,0.0
2020-06-23,1.0,0.0,5.68,10.55,4.05,267.0,0.0
2020-06-24,-0.0,-1.0,6.68,10.45,4.25,263.0,0.0
2020-06-25,-0.0,-1.0,6.71,12.85,4.53,253.0,0.0
2020-06-26,-0.0,-1.0,6.68,13.4,4.9,245.0,0.0
2020-06-27,-0.0,-1.0,8.03,13.3,5.07,238.0,0.0
2020-06-28,-0.0,-1.0,4.85,13.4,5.38,231.0,0.0
2020-06-29,0.0,1.0,4.85,8.8,5.77,223.0,0.0
2020-06-30,0.0,1.0,5.39,10.15,6.38,216.0,0.0
2020-07-01,0.0,1.0,4.34,9.95,7.04,211.0,0.0
2020-07-02,-0.0,-1.0,4.05,10.8,7.44,207.0,0.0
2020-07-03,-0.0,-1.0,5.57,15.5,7.63,203.0,0.0
2020-07-04,-0.71,0.71,4.3,14.8,8.34,198.0,0.0
2020-07-05,0.0,1.0,3.35,11.5,9.22,195.0,0.0
2020-07-06,0.0,1.0,4.02,11.05,9.71,198.0,0.0
2020-07-07,-0.0,-1.0,5.79,14.95,10.53,249.0,0.0
2020-07-08,0.0,1.0,4.45,11.95,11.13,292.0,0.0
2020-07-09,-1.0,0.0,4.06,12.4,11.85,297.0,0.0
2020-07-10,-1.0,0.0,5.06,12.85,12.33,285.0,0.0
2020-07-11,0.71,-0.71,4.08,17.1,12.86,272.0,0.0
2020-07-12,1.0,0.0,3.57,15.2,13.14,262.0,0.0
2020-07-13,-0.71,0.71,3.18,15.6,13.49,250.0,0.0
2020-07-14,-0.71,0.71,7.01,14.0,13.94,249.0,0.0
2020-07-15,-0.71,-0.71,6.98,14.4,14.25,246.0,0.0
2020-07-16,-0.71,-0.71,7.04,15.75,14.71,246.0,0.0
2020-07-17,-0.71,-0.71,6.63,16.0,14.91,249.0,0.0
2020-07-18,0.0,1.0,4.01,14.7,15.06,257.0,0.0
2020-07-19,-0.0,-1.0,8.52,16.05,15.1,251.0,0.0
2020-07-20,-0.0,-1.0,8.25,14.05,14.93,250.0,0.0
2020-07-21,-0.0,-1.0,5.51,14.4,14.99,254.0,0.0
2020-07-22,0.71,0.71,4.12,12.9,15.26,282.0,0.0
2020-07-23,-0.0,-1.0,3.62,15.45,15.33,282.0,0.0
2020-07-24,-1.0,0.0,3.96,15.55,15.56,274.0,0.0
2020-07-25,-0.71,-0.71,8.74,18.65,16.34,260.0,0.0
2020-07-26,-0.0,-1.0,6.37,19.25,17.06,262.0,0.0
2020-07-27,-0.0,-1.0,10.09,18.4,16.48,270.0,0.0
2020-07-28,-0.0,-1.0,9.12,16.8,16.4,272.0,0.0
2020-07-29,0.71,-0.71,4.64,16.2,16.62,266.0,0.0
2020-07-30,-0.0,-1.0,4.77,16.95,16.89,254.0,0.0
2020-07-31,-0.0,-1.0,4.58,17.95,17.05,241.0,0.0
2020-08-01,-1.0,0.0,3.54,17.5,17.19,232.0,0.0
2020-08-02,0.71,0.71,4.85,15.75,16.73,228.0,0.0
2020-08-03,1.0,0.0,2.22,14.6,16.34,226.0,0.0
2020-08-04,0.71,0.71,3.89,13.85,16.15,221.0,0.0
2020-08-05,-0.0,-1.0,6.0,14.05,16.22,213.0,0.0
2020-08-06,-0.71,-0.71,7.66,17.0,16.31,204.0,0.0
2020-08-07,-0.71,-0.71,5.55,16.75,16.43,196.0,0.0
2020-08-08,0.0,1.0,4.27,17.25,16.41,201.0,0.0
2020-08-09,0.0,1.0,3.17,15.85,16.33,212.0,0.0
2020-08-10,-0.0,-1.0,7.81,17.6,16.29,226.0,0.0
2020-08-11,-0.0,-1.0,8.89,18.4,16.22,227.0,0.0
2020-08-12,-0.0,-1.0,6.03,19.0,16.25,221.0,0.0
2020-08-13,0.0,1.0,4.05,17.4,16.34,211.0,0.0
2020-08-14,-0.71,0.71,6.72,18.2,16.38,207.0,0.0
2020-08-15,-0.0,-1.0,9.41,18.4,16.34,195.0,0.0
2020-08-16,-0.0,-1.0,6.71,17.0,16.22,186.0,0.0
2020-08-17,0.71,-0.71,4.37,16.2,16.11,180.0,0.0
2020-08-18,1.0,0.0,3.6,15.6,16.16,173.0,0.0
2020-08-19,-0.71,0.71,4.88,16.0,16.4,199.0,0.0
2020-08-20,0.71,0.71,2.65,15.55,16.7,219.0,0.0
2020-08-21,-0.71,0.71,2.18,16.3,16.99,206.0,0.0
2020-08-22,0.0,1.0,4.55,16.5,17.17,195.0,0.0
2020-08-23,0.71,0.71,3.1,16.15,17.26,189.0,0.0
2020-08-24,-0.0,-1.0,4.1,16.45,17.39,183.0,0.0
2020-08-25,-0.0,-1.0,6.03,17.65,17.41,173.0,0.0
2020-08-26,-0.71,0.71,8.46,16.5,17.31,186.0,0.0
2020-08-27,-0.0,-1.0,5.02,17.95,17.21,180.0,0.0
2020-08-28,0.0,1.0,4.41,16.7,16.94,177.0,0.0
2020-08-29,0.71,-0.71,9.63,16.0,16.55,181.0,0.0
2020-08-30,0.0,1.0,3.64,12.8,16.12,182.0,0.0
2020-08-31,-0.71,0.71,9.75,15.0,15.97,210.0,0.0
2020-09-01,-0.0,-1.0,7.6,15.6,15.61,229.0,0.0
2020-09-02,-0.0,-1.0,11.19,16.1,15.33,225.0,0.0
2020-09-03,-0.0,-1.0,12.75,15.7,14.98,226.0,0.0
2020-09-04,-0.0,-1.0,12.32,12.5,14.45,229.0,0.0
2020-09-05,-0.0,-1.0,8.72,13.35,14.13,222.0,0.0
2020-09-06,-1.0,0.0,6.61,14.5,13.59,210.0,0.0
2020-09-07,0.71,-0.71,13.29,10.85,12.56,194.0,0.0
2020-09-08,0.71,-0.71,5.57,9.05,11.64,184.0,0.0
2020-09-09,0.71,0.71,2.89,9.75,11.01,176.0,0.0
2020-09-10,-0.0,-1.0,6.47,10.1,10.77,165.0,0.0
2020-09-11,-0.71,-0.71,5.65,11.85,10.74,156.0,0.0
2020-09-12,-0.71,0.71,5.23,12.1,10.79,150.0,0.0
2020-09-13,-0.0,-1.0,5.31,11.55,10.97,145.0,0.0
2020-09-14,1.0,0.0,2.96,10.15,11.17,140.0,0.0
2020-09-15,-0.71,0.71,7.23,11.5,11.0,135.0,0.0
2020-09-16,0.71,-0.71,5.36,11.6,10.74,132.0,0.0
2020-09-17,0.71,-0.71,6.05,7.65,10.53,128.0,0.0
2020-09-18,-0.0,-1.0,5.72,8.45,10.39,123.0,0.0
2020-09-19,-0.71,-0.71,5.21,10.4,10.29,122.0,0.0
2020-09-20,0.71,0.71,4.15,10.35,10.27,118.0,0.0
2020-09-21,-1.0,0.0,7.62,13.4,10.43,111.0,0.0
2020-09-22,-0.0,-1.0,9.36,13.95,10.53,112.0,0.0
2020-09-23,-0.0,-1.0,4.36,12.55,10.56,111.0,0.0
2020-09-24,0.71,0.71,6.9,10.2,10.48,108.0,0.0
2020-09-25,0.0,1.0,3.89,11.4,10.45,109.0,0.0
2020-09-26,-0.0,-1.0,5.44,11.9,10.42,110.0,0.0
2020-09-27,-0.71,-0.71,7.71,11.85,10.38,107.0,0.0
2020-09-28,0.71,-0.71,6.06,11.1,10.26,106.0,0.0
2020-09-29,-0.0,-1.0,7.67,10.5,10.36,107.0,0.0
2020-09-30,0.71,-0.71,5.33,10.35,10.51,108.0,0.0
2020-10-01,1.0,0.0,6.56,5.35,10.55,105.0,0.0
2020-10-02,1.0,0.0,3.85,4.2,10.59,103.0,0.0
2020-10-03,0.0,1.0,4.31,4.55,10.59,100.0,0.0
2020-10-04,0.71,0.71,3.87,5.75,10.6,93.9,0.0
2020-10-05,-0.71,-0.71,9.9,9.0,10.72,89.8,0.0
2020-10-06,-0.0,-1.0,8.88,10.65,10.82,92.4,0.0
2020-10-07,0.71,-0.71,6.43,9.65,10.87,91.9,0.0
2020-10-08,0.71,-0.71,7.09,8.55,10.89,93.2,0.0
2020-10-09,-0.71,0.71,7.65,10.6,10.84,91.4,0.0
2020-10-10,1.0,0.0,7.62,7.65,10.64,91.3,0.0
2020-10-11,-0.71,0.71,9.28,8.05,10.49,89.3,0.0
2020-10-12,-0.71,0.71,14.22,10.05,10.3,107.0,0.0
2020-10-13,-0.0,-1.0,8.24,9.75,10.09,129.0,0.0
2020-10-14,-0.71,-0.71,8.67,8.75,9.99,208.0,0.0
2020-10-15,0.71,-0.71,10.81,3.75,9.84,332.0,0.0
2020-10-16,-0.0,-1.0,7.55,3.0,9.58,273.0,0.0
2020-10-17,-0.71,-0.71,6.2,2.95,9.43,239.0,0.0
2020-10-18,0.71,-0.71,8.8,2.5,9.34,214.0,0.0
2020-10-19,0.71,-0.71,7.68,1.4,9.35,195.0,0.0
2020-10-20,0.71,-0.71,4.58,1.7,9.37,180.0,0.0
2020-10-21,-0.71,0.71,9.51,4.15,9.33,194.0,0.0
2020-10-22,0.71,-0.71,7.11,3.7,9.17,197.0,0.0
2020-10-23,0.71,0.71,5.9,2.5,8.98,191.0,0.0
2020-10-24,0.71,-0.71,5.07,1.6,8.65,182.0,0.0
2020-10-25,1.0,0.0,3.14,-0.1,8.42,170.0,0.0
2020-10-26,0.71,-0.71,4.99,-0.35,8.26,162.0,0.0
2020-10-27,-0.71,-0.71,11.12,-0.15,8.18,147.0,0.0
2020-10-28,-0.71,-0.71,10.95,2.3,8.16,137.0,0.0
2020-10-29,1.0,0.0,4.43,-2.7,8.18,133.0,0.0
2020-10-30,-0.0,-1.0,3.75,-0.85,8.2,131.0,0.0
2020-10-31,-1.0,0.0,11.62,4.2,8.06,130.0,0.0
2021-06-01,-0.71,0.71,2.9,5.2,3.36,405.0,0.0
2021-06-02,0.71,0.71,3.33,6.0,3.4,385.0,0.0
2021-06-03,-1.0,0.0,4.38,7.45,3.47,357.0,0.0
2021-06-04,0.0,1.0,3.96,7.1,3.52,341.0,0.0
2021-06-05,0.0,1.0,4.91,9.85,3.52,323.0,0.0
2021-06-06,0.0,1.0,4.43,9.05,3.46,309.0,0.0
2021-06-07,-0.0,-1.0,7.45,13.5,3.39,288.0,0.0
2021-06-08,0.71,0.71,3.68,12.3,3.37,283.0,0.0
2021-06-09,0.0,1.0,5.28,11.75,3.29,284.0,0.0
2021-06-10,-0.71,0.71,7.75,8.8,3.24,848.0,0.0
2021-06-11,0.71,0.71,8.39,8.05,3.38,1300.0,0.0
2021-06-12,0.0,1.0,4.77,7.35,3.63,1020.0,0.0
2021-06-13,-0.0,-1.0,4.15,9.05,3.55,801.0,0.0
2021-06-14,-0.0,-1.0,6.81,11.25,4.13,660.0,0.0
2021-06-15,1.0,0.0,4.43,12.4,5.2,555.0,0.0
2021-06-16,-0.0,-1.0,6.08,10.9,6.07,469.0,0.0
2021-06-17,-0.71,-0.71,5.33,12.2,6.61,408.0,0.0
2021-06-18,-0.0,-1.0,9.33,13.5,6.98,362.0,0.0
2021-06-19,1.0,0.0,4.66,8.85,7.04,335.0,0.0
2021-06-20,-0.71,-0.71,4.32,9.2,7.01,320.0,0.0
2021-06-21,1.0,0.0,5.59,8.3,7.08,315.0,0.0
2021-06-22,-0.0,-1.0,5.42,9.0,7.46,310.0,0.0
2021-06-23,-0.71,-0.71,7.98,9.05,7.51,297.0,0.0
2021-06-24,-1.0,0.0,6.06,11.6,7.5,276.0,0.0
2021-06-25,0.0,1.0,2.68,9.3,7.47,257.0,0.0
2021-06-26,0.0,1.0,3.84,11.85,7.45,241.0,0.0
2021-06-27,-0.0,-1.0,4.84,14.8,8.31,230.0,0.0
2021-06-28,-0.71,0.71,2.91,11.6,9.76,224.0,0.0
2021-06-29,0.0,1.0,3.14,9.7,10.88,223.0,0.0
2021-06-30,0.71,-0.71,2.47,11.0,11.77,215.0,0.0
2021-07-01,0.71,0.71,5.12,11.4,12.35,212.0,0.0
2021-07-02,-0.71,-0.71,5.62,12.45,12.88,208.0,0.0
2021-07-03,-0.0,-1.0,10.43,18.25,13.28,199.0,0.0
2021-07-04,-0.71,-0.71,6.84,16.75,13.4,190.0,0.0
2021-07-05,-0.0,-1.0,6.52,17.45,13.37,183.0,0.2
2021-07-06,1.0,0.0,4.02,13.3,13.28,172.0,0.4
2021-07-07,0.71,0.71,5.26,11.35,13.24,165.0,0.6
2021-07-08,1.0,0.0,3.76,11.8,13.45,158.0,0.8
2021-07-09,-0.0,-1.0,5.35,13.35,13.65,147.0,1.0
2021-07-10,-0.0,-1.0,3.93,15.6,14.01,138.0,0.8
2021-07-11,0.0,1.0,3.28,14.9,14.45,131.0,0.6
2021-07-12,-1.0,0.0,3.54,15.3,14.92,125.0,0.4
2021-07-13,-1.0,0.0,4.1,16.5,15.39,120.0,0.2
2021-07-14,1.0,0.0,2.84,16.5,15.69,117.0,0.0
2021-07-15,1.0,0.0,3.77,17.6,16.44,115.0,0.0
2021-07-16,-0.71,-0.71,6.21,18.05,16.77,110.0,0.0
2021-07-17,-0.71,-0.71,3.15,17.9,17.12,105.0,0.0
2021-07-18,-0.0,-1.0,3.91,19.7,17.54,103.0,0.0
2021-07-19,-0.0,-1.0,6.56,19.6,17.75,98.8,0.0
2021-07-20,0.71,0.71,4.72,15.05,17.86,96.4,0.0
2021-07-21,-0.71,0.71,2.3,16.4,17.89,93.7,0.0
2021-07-22,0.0,1.0,4.97,15.85,18.0,93.0,0.0
2021-07-23,-0.71,0.71,6.52,15.8,18.19,96.3,0.0
2021-07-24,-0.0,-1.0,6.31,17.6,18.38,97.3,0.0
2021-07-25,-0.0,-1.0,7.94,19.7,18.57,98.6,0.0
2021-07-26,-0.0,-1.0,4.19,18.2,18.74,97.7,0.0
2021-07-27,0.71,0.71,3.14,17.75,18.81,97.2,0.0
2021-07-28,-1.0,0.0,3.34,18.2,18.88,93.8,0.0
2021-07-29,1.0,0.0,4.16,18.4,18.85,91.7,0.0
2021-07-30,-0.71,-0.71,4.33,16.05,18.58,87.8,0.0
2021-07-31,-0.0,-1.0,4.48,16.8,18.46,89.3,0.0
2021-08-01,1.0,0.0,4.09,16.1,18.33,87.1,0.0
2021-08-02,-0.0,-1.0,7.58,17.1,18.17,82.2,0.0
2021-08-03,-0.0,-1.0,6.21,19.0,18.11,80.1,0.0
2021-08-04,-0.71,-0.71,5.27,18.05,18.25,77.3,0.0
2021-08-05,-0.71,-0.71,6.69,19.15,18.17,78.8,0.0
2021-08-06,1.0,0.0,6.45,17.85,18.11,77.8,0.0
2021-08-07,0.71,0.71,5.54,14.95,18.03,73.0,0.0
2021-08-08,0.0,1.0,5.94,16.9,18.14,74.0,0.0
2021-08-09,0.0,1.0,2.06,17.1,18.33,74.9,0.0
2021-08-10,0.0,1.0,4.58,17.65,18.45,79.0,0.0
2021-08-11,-0.71,-0.71,7.16,18.6,18.29,78.6,0.0
2021-08-12,-0.0,-1.0,9.38,19.1,18.17,72.8,0.0
2021-08-13,0.71,-0.71,7.12,16.3,17.93,72.2,0.0
2021-08-14,-0.0,-1.0,6.65,16.9,17.79,71.0,0.0
2021-08-15,-0.71,-0.71,7.88,18.45,17.78,69.4,0.0
2021-08-16,-0.71,-0.71,9.48,19.7,17.77,69.0,0.0
2021-08-17,-1.0,0.0,6.58,18.75,17.78,66.8,0.0
2021-08-18,-0.71,-0.71,5.85,19.6,17.82,66.8,0.0
2021-08-19,-1.0,0.0,3.95,19.8,17.74,66.0,0.0
2021-08-20,-1.0,0.0,4.4,20.15,17.52,65.1,0.0
2021-08-21,-0.71,0.71,10.31,20.4,17.41,68.0,0.0
2021-08-22,0.71,-0.71,6.28,16.55,17.29,68.6,0.0
2021-08-23,-0.71,0.71,6.68,17.75,17.2,66.4,0.0
