#YY  MM DD hh mm WDIR WSPD GST  WVHT   DPD   APD MWD   PRES  ATMP  WTMP  DEWP  VIS  TIDE
#yr  mo dy hr mn degT m/s  m/s     m   sec   sec deg    hPa  degC  degC  degC  nmi    ft
2023 09 01 10 12 228  2.2  2.7 99.00 99.00 99.00 999 1014.0  18.5  18.0  10.2 99.0 99.00
2023 09 01 10 18 218  2.1  2.6 99.00 99.00 99.00 999 1014.0  18.4  18.0  10.5 99.0 99.00
2023 09 01 10 24 226  2.3  3.8 99.00 99.00 99.00 999 1013.9  18.4  18.0  10.7 99.0 99.00
2023 09 01 10 30 211  2.5  3.4 99.00 99.00 99.00 999 1013.9  18.5  18.0  11.3 99.0 99.00
2023 09 01 10 36 196  2.6  3.7 99.00 99.00 99.00 999 1013.8  18.4  18.0  11.3 99.0 99.00
2023 09 01 10 42 195  2.1  3.7 99.00 99.00 99.00 999 1013.8  18.4  18.0  11.3 99.0 99.00
2023 09 01 10 48 198  3.3  4.1 99.00 99.00 99.00 999 1013.8  18.4  18.0  11.2 99.0 99.00
2023 09 01 10 54 200  3.0  5.1 99.00 99.00 99.00 999 1013.8  18.4  18.0  11.1 99.0 99.00
2023 09 01 11 00 196  3.0  4.4 99.00 99.00 99.00 999 1013.7  18.4  18.0  11.1 99.0 99.00
2023 09 01 11 06 197  3.2  4.7 99.00 99.00 99.00 999 1013.7  18.4  18.0  11.1 99.0 99.00
2023 09 01 11 12 196  3.1  4.5 99.00 99.00 99.00 999 1013.6  18.4  18.0  11.0 99.0 99.00
2023 09 01 11 18 193  2.7  4.4 99.00 99.00 99.00 999 1013.5  18.3  18.0  11.0 99.0 99.00
2023 09 01 11 24 194  1.8  3.6 99.00 99.00 99.00 999 1013.5  18.2  18.0  11.1 99.0 99.00
2023 09 01 11 30 193  2.3  3.5 99.00 99.00 99.00 999 1013.5  18.1  18.0  11.0 99.0 99.00
2023 09 01 11 36 190  2.2  3.2 99.00 99.00 99.00 999 1013.5  18.1  18.0  11.0 99.0 99.00
2023 09 01 11 42 190  2.7  3.6 99.00 99.00 99.00 999 1013.4  18.1  18.1  10.9 99.0 99.00
2023 09 01 11 48 178  2.3  3.1 99.00 99.00 99.00 999 1013.3  18.1  18.1  10.9 99.0 99.00
2023 09 01 11 54 195  2.0  3.1 99.00 99.00 99.00 999 1013.4  18.1  18.1  10.8 99.0 99.00
2023 09 01 12 00 197  2.0  3.4 99.00 99.00 99.00 999 1013.3  18.1  18.1  10.8 99.0 99.00
2023 09 01 12 06 209  1.7  3.1 99.00 99.00 99.00 999 1013.4  18.1  18.1  11.2 99.0 99.00
2023 09 01 12 12 219  2.1  3.5 99.00 99.00 99.00 999 1013.4  18.2  18.1  11.3 99.0 99.00
2023 09 01 12 18 230  2.5  2.9 99.00 99.00 99.00 999 1013.4  18.0  18.1  10.7 99.0 99.00
2023 09 01 12 24 228  2.7  3.2 99.00 99.00 99.00 999 1013.4  18.1  18.1  11.1 99.0 99.00
2023 09 01 12 30 222  3.2  3.9 99.00 99.00 99.00 999 1013.4  18.1  18.1  11.1 99.0 99.00
2023 09 01 12 36 223  3.5  5.0 99.00 99.00 99.00 999 1013.4  18.3  18.1 999.0 99.0 99.00
2023 09 01 12 42 217  4.1  5.2 99.00 99.00 99.00 999 1013.4  18.5  18.1 999.0 99.0 99.00
